step,reward
7197,477.9838766181469
7198,-524.0253905862569
7199,-319.9864668613672
7200,-57.56399988085032
7201,36.691949765384194
7202,56.53600017875432
7203,19.398000089377163
7204,6.900001768767783
7205,21.61059163272381
7206,-66.47546273171902
7207,-57.47999988138676
7208,-63.534131954312244
7209,-76.27999940514569
7210,-60.526816190183155
7211,-89.08140861839055
7212,57.704001341015214
7213,304.0665793654323
7214,-342.49326684594155
7215,-332.519999409914
7216,15.880001168251042
7217,-71.6999998098612
7218,-56.81999994069338
7219,-90.29999943003058
7220,26.860000789165575
7221,-76.50599974974992
7222,-72.80999983996153
7223,60.1000004529953
7224,127.5744701910019
7225,150.4600004529953
7226,20.076760895848295
7227,23.41818684995171
7228,-56.200914582908155
7229,-142.74599883779882
7230,17.0800010716915
7231,9.90000065505507
7232,-407.7999991872907
7233,-592.8399996468424
7234,-51.20999985724688
7235,55.51421378806231
7236,-129.65999973088503
7237,62.83000249445439
7238,-70.69622195512056
7239,-52.29999985396862
7240,6.890000759065144
7241,107.56000213384628
7242,-114.74999883770943
7243,-125.06245890021327
7244,-76.55999975055457
7245,79.49000397861003
7246,-60.98878700911999
7247,-78.60599892720583
7248,39.537862111926074
7249,-92.542384519279
7250,-65.97865490198136
7251,-61.943999913632865
7252,63.4000020712614
7253,-59.02968014150858
7254,6.650000624954693
7255,-88.95140581995251
7256,5.871413205862044
7257,-64.42799964711072
7258,-76.60094377040863
7259,-212.19692416667934
7260,-289.11999946355814
7261,171.41000329911708
7262,-56.33999977111817
7263,17.200000357329856
7264,-73.82913669034838
7265,-244.27599979445344
7266,-249.87420786038047
7267,3.006424385011215
7268,-53.549999663233756
7269,7.566514005064999
7270,-61.434994987845414
7271,84.92000178217887
7272,-101.45186900347471
7273,-454.57999929070473
7274,-267.7689011919498
7275,-2212.5799017056825
7276,-1336.6399970504642
7277,-68.24399985164403
7278,-941.8509994581343
7279,-1210.8799989879133
7280,-924.7113690689207
7281,-629.4399994939566
7282,-54.863999743759635
7283,-78.79386193454266
7284,3.320000298023224
7285,17.9124061357975
7286,-59.03999974429608
7287,-49.35999958336354
7288,-496.3999997735024
7289,-274.1999998867512
7290,-719.7461887538434
7291,-274.1999998867512
7292,-496.3999997735024
7293,-206.90663210779428
7294,-289.1085686342418
7295,-63.683999851047986
7296,104.80000195801261
7297,738.4584670549631
7298,-138.2199997228384
7299,-228.4399994456768
7300,-57.56399988085032
7301,50.698250356465586
7302,53.52560745030641
7303,18.549654385000473
7304,-63.33566915214061
7305,3.722947765588742
7306,-84.3999997317791
7307,-53.0499138084054
7308,6.440000881552777
7309,-64.13999970257285
7310,-58.26790371209381
7311,-76.13999988138676
7312,76.27200178802029
7313,322.4360008940101
7314,-332.519999409914
7315,-618.8263583683968
7316,4.656225279569629
7317,-85.42307050913571
7318,-75.57281384915115
7319,-66.57747539252043
7320,39.29000118374836
7321,-79.2064811231196
7322,-72.80999983996153
7323,71.2616420865059
7324,133.29045548915863
7325,137.33772772312165
7326,10.076867427229885
7327,16.17600047677751
7328,-62.26348043739796
7329,-79.5819996125996
7330,2.4222273904085085
7331,9.90000065505507
7332,-421.1292368063331
7333,-414.09874475061895
7334,-52.96933218628168
7335,23.914595083296316
7336,-102.43999982059002
7337,62.83000249445439
7338,-53.85999832898375
7339,-60.89999956190586
7340,8.520001012086858
7341,94.29810480833054
7342,-90.70322275757789
7343,-130.00136224389078
7344,-67.8812978118658
7345,79.49000397861003
7346,-55.40999989002943
7347,-88.80799856960778
7348,98.36000202059745
7349,-85.06850750952961
7350,-56.459999114871025
7351,-66.9159998704493
7352,50.32000165700912
7353,-59.02628315061331
7354,5.100000416636462
7355,-59.55999989897013
7356,6.957281087636947
7357,-71.82376183256508
7358,-63.56399968147278
7359,-289.11999946355814
7360,-289.11999946355814
7361,114.9400021994114
7362,-52.169999885559086
7363,32.40000071465971
7364,-70.41599973186851
7365,-244.27599979445344
7366,-244.27599979445344
7367,-57.30977791965009
7368,-57.614259698987006
7369,14.660000714361702
7370,-70.1461207213998
7371,77.72228030085563
7372,-76.55999975055457
7373,-665.9877024632692
7374,-416.9294287902116
7375,-942.7696907383204
7376,-910.3333500784636
7377,-88.48799970328807
7378,-1210.8799989879133
7379,-920.1599992409349
7380,-341.93524285405874
7381,-629.4399994939566
7382,-58.295999615639445
7383,-100.8799996674061
7384,2.660000149011612
7385,57.77000169873237
7386,-78.18694927096368
7387,-48.679999791681766
7388,-940.7999995470047
7389,-496.5755535721779
7390,-941.644699883461
7391,-940.7999995470047
7392,-718.5999996602536
7393,-434.3599991507828
7394,-279.81599949046966
7395,-64.33593150705099
7396,69.20000130534174
7397,740.5600019580125
7398,-327.7575237518549
7399,-138.2199997228384
7400,-68.29823925793171
7401,37.736000178754324
7402,109.87974830448627
7403,33.84880961865187
7404,-49.64110447585585
7405,39.204185740053674
7406,-84.3999997317791
7407,-57.47999988138676
7408,-80.88600744634861
7409,-65.87792321145537
7410,-62.86066782504318
7411,-76.58198840916157
7412,42.60549891456975
7413,161.6864220611751
7414,-472.77999911487103
7415,-332.519999409914
7416,15.880001168251042
7417,-88.1179117628932
7418,-77.7183744058013
7419,-73.37999965801835
7420,30.66922437548644
7421,-67.0039998331666
7422,-89.34999973326921
7423,81.91606436967851
7424,201.02000067949297
7425,224.69000067949295
7426,47.631098154783245
7427,3.3390223070978706
7428,-67.63999991506338
7429,-190.2796433442831
7430,13.310000803768624
7431,3.0860501012206267
7432,-426.41555341571575
7433,-592.8399996468424
7434,-54.77951774775981
7435,23.029130353629565
7436,-159.47791716217995
7437,20.402549232244496
7438,-99.80896725803612
7439,-56.59999970793724
7440,-66.45237605720757
7441,81.17000160038471
7442,-88.04999930262565
7443,-66.90999988108874
7444,-88.44742978215217
7445,-71.3413852417469
7446,-72.02573233008386
7447,-101.70048165500168
7448,62.14560160994529
7449,-95.15999916672708
7450,-50.81999970495701
7451,-66.9159998704493
7452,13.338223365545272
7453,-84.78584298402072
7454,-48.963579977452746
7455,-82.67999969691041
7456,24.320001028180123
7457,-53.516119866818194
7458,-71.34599952220917
7459,-293.35079794645304
7460,-213.53043623447414
7461,148.3070597577095
7462,-56.33999977111817
7463,53.293312357664156
7464,-62.94399982124568
7465,-180.18399986296896
7466,-372.4599996574224
7467,-60.06653049409388
7468,-53.549999663233756
7469,10.440000476241135
7470,-59.55999976217747
7471,167.84000356435774
7472,-76.55999975055457
7473,-460.82189699292184
7474,-286.43513842701907
7475,-1412.317890009582
7476,-1765.5199960672855
7477,-78.84354203805327
7478,-1210.8799989879133
7479,-947.4357150390745
7480,-1224.8028630793096
7481,-630.9465110391379
7482,-69.71371005356312
7483,-76.00160461962224
7484,3.9800004470348362
7485,57.77000169873237
7486,-64.58597018569708
7487,-50.71999916672708
7488,-718.5999996602536
7489,-942.7771518945694
7490,-720.4215843617917
7491,-943.3804329156876
7492,-496.3999997735024
7493,-204.33478128582237
7494,-202.54399966031312
7495,-63.683999851047986
7496,104.80000195801261
7497,236.96328987300396
7498,-228.4399994456768
7499,-318.6599991685152
7500,-57.56399988085032
7501,55.604000268131486
7502,55.56515860110521
7503,79.22034790590405
7504,-60.57160819798709
7505,27.520000953078295
7506,-66.19999986588955
7507,-57.47999988138676
7508,10.880001763105554
7509,-70.20999955385926
7510,-51.17199982121586
7511,-92.98567145317793
7512,57.704001341015214
7513,482.65400134101515
7514,-342.14404806017876
7515,-472.77999911487103
7516,-48.44373733758926
7517,-71.6999998098612
7518,-74.45999982208014
7519,-64.91999977201223
7520,39.29000118374836
7521,-57.5019999165833
7522,-72.80999983996153
7523,83.30201255083085
7524,201.02000067949297
7525,224.69000067949295
7526,9.88061116427182
7527,9.088000238388755
7528,-68.8071530649066
7529,-142.74599883779882
7530,13.310000803768624
7531,3.450000327527535
7532,-297.17770054399966
7533,-233.72395032674075
7534,-60.83999942898751
7535,46.216001066863555
7536,-102.43999982059002
7537,38.053859271407134
7538,-57.585474260151386
7539,-53.32344909608364
7540,-66.79455970972774
7541,53.978122972249984
7542,-90.18487138152122
7543,-104.72999964326624
7544,-88.53037870526313
7545,105.32000530481338
7546,-60.819999780058865
7547,-104.29850811794398
7548,199.7200040411949
7549,-84.65607490450142
7550,-68.75356429874897
7551,-69.17835661962629
7552,19.525503722429274
7553,-79.6199996700883
7554,-52.32869028508664
7555,-82.67999969691041
7556,9.440000342726707
7557,-58.95199976474048
7558,-55.78199984073639
7559,-379.62262335777274
7560,-211.16373367786403
7561,171.41000329911708
7562,-60.50999965667725
7563,22.311621534228326
7564,-55.47199991062284
7565,-180.18399986296896
7566,-182.32912684291603
7567,-1.8274248045682953
7568,-80.31976826786995
7569,14.660000714361702
7570,-67.95083443254234
7571,34.955639321208
7572,-67.03999983370305
7573,-256.0064230972529
7574,-279.0522231686115
7575,-1375.9789299848676
7576,-1765.5199960672855
7577,-88.48799970328807
7578,-629.4399994939566
7579,-920.1599992409349
7580,-647.4134174078704
7581,-339.6218172207475
7582,-64.57267755568029
7583,-88.4741413578391
7584,-55.754250750541686
7585,39.18000113248825
7586,-64.55999961644412
7587,-52.77710722714663
7588,-724.2101346790791
7589,-497.9614156842232
7590,-718.5999996602536
7591,-497.60028556585314
7592,-719.6238936126233
7593,-285.6227953822911
7594,-127.73476021364331
7595,-63.683999851047986
7596,42.70843047499659
7597,717.3175115174055
7598,-232.07448600172995
7599,-138.2199997228384
7600,-61.34599982127547
7601,55.604000268131486
7602,54.76631086438894
7603,71.59200035750865
7604,-50.949807950258204
7605,40.86353111386302
7606,-132.32019447088243
7607,-57.47999988138676
7608,6.440000881552777
7609,-70.20999955385926
7610,-63.59056579515338
7611,-88.20999982208014
7612,66.0253232854606
7613,608.7950200647116
7614,-472.77999911487103
7615,-613.039998819828
7616,-63.51713723897933
7617,-73.41279879271985
7618,-87.6152497470379
7619,-81.83999954402447
7620,64.15000197291394
7621,-67.0039998331666
7622,-72.80999983996153
7623,56.776922059059146
7624,201.02000067949297
7625,147.32629674434662
7626,23.040000655055067
7627,23.264000715166265
7628,-69.00148465126753
7629,-111.1639992251992
7630,17.0800010716915
7631,3.450000327527535
7632,-292.7007936662436
7633,-412.94798097074033
7634,-57.62999957174063
7635,46.216001066863555
7636,-105.1441280502081
7637,51.87183944165707
7638,-53.239998885989166
7639,-65.58563104569912
7640,4.024986323714263
7641,54.78000106692314
7642,-88.04999930262565
7643,-104.72999964326624
7644,-78.9537430331111
7645,53.66000265240669
7646,-73.67410767346621
7647,-78.60599892720583
7648,98.36000202059745
7649,-83.36999937504531
7650,-56.459999114871025
7651,-62.88368551880121
7652,37.1695369297266
7653,-84.9271342715621
7654,8.200000833272924
7655,-82.67999969691041
7656,-51.31156280159951
7657,-58.95199976474048
7658,-71.34599952220917
7659,-132.23795304536816
7660,-213.6431247758865
7661,171.41000329911708
7662,-66.41482772827149
7663,28.524697666466274
7664,-62.94399982124568
7665,-116.09199993148448
7666,-309.06506859958176
7667,-53.33588796496389
7668,-59.09999932646751
7669,11.433957710564188
7670,-62.36945917427539
7671,126.38000267326831
7672,-85.10521471649409
7673,-454.57999929070473
7674,-269.37547012448306
7675,-907.7599980336428
7676,-2194.399995084107
7677,-78.36599977746606
7678,-629.4399994939566
7679,-1215.8588388860226
7680,-629.4399994939566
7681,-924.502231438458
7682,-57.1185254958272
7683,-103.68625419735908
7684,4.100881952047349
7685,6.591619070768356
7686,-70.07999948859216
7687,-70.41584977060556
7688,-503.66430035829546
7689,-274.1999998867512
7690,-498.47607270479205
7691,-718.5999996602536
7692,-718.5999996602536
7693,-125.27199983015656
7694,-126.03711563274265
7695,-85.09398595511914
7696,140.4000026106835
7697,695.9268897956609
7698,-232.4957272851467
7699,-321.82992685496805
7700,-61.34599982127547
7701,19.868000089377162
7702,29.26800008937716
7703,35.34918765991927
7704,2.1435578909516373
7705,19.141432697176924
7706,-104.02509748041629
7707,-62.846864881217485
7708,6.440000881552777
7709,-70.20999955385926
7710,-54.343999642431726
7711,-88.20999982208014
7712,57.704001341015214
7713,322.4360008940101
7714,-335.2115172994137
7715,-348.75309958577157
7716,5.407986333370211
7717,-72.89294595777989
7718,-74.45999982208014
7719,-77.45514190748334
7720,11.231162106990858
7721,-67.0039998331666
7722,-56.26999994665384
7723,87.68296860456468
7724,201.02000067949297
7725,373.1500011324882
7726,36.0600009825826
7727,20.27706562653181
7728,-67.63999991506338
7729,-111.4744386526942
7730,9.54000053584575
7731,16.350000982582607
7732,-170.5999997290969
7733,-412.55999976456167
7734,-54.419999714493756
7735,18.2609544739127
7736,-102.43999982059002
7737,13.707805795073511
7738,-53.239998885989166
7739,-78.38263758420945
7740,6.890000759065144
7741,81.17000160038471
7742,-77.8589518904686
7743,-106.92939550548795
7744,-57.519999916851525
7745,53.66000265240669
7746,-66.22999967008829
7747,-58.201999642401944
7748,98.36000202059745
7749,-71.57999958336353
7750,-60.02412786126137
7751,-64.1663669541478
7752,7.155055328011512
7753,-69.07999978005887
7754,3.550000208318231
7755,-100.38910198569302
7756,9.440000342726707
7757,-72.7175739656389
7758,-61.325494713783264
7759,-216.41513772487636
7760,-289.11999946355814
7761,133.04358094394206
7762,-56.33999977111817
7763,28.00089154779909
7764,-65.26368760734798
7765,-309.715259141326
7766,-244.60682707533246
7767,-0.3836930078267926
7768,-59.09999932646751
7769,6.2200002381205675
7770,-59.7598016065359
7771,119.06900329828262
7772,-71.4514025002718
7773,-668.5660829883814
7774,-270.53224577784533
7775,-907.7599980336428
7776,-907.7599980336428
7777,-68.24399985164403
7778,-344.61201779395344
7779,-936.8521683141589
7780,-632.7717388600112
7781,-1216.8871798694136
7782,-61.72799948751926
7783,-100.8799996674061
7784,-50.5143545794487
7785,39.18000113248825
7786,-55.288824109733106
7787,-52.093022314906115
7788,-274.3943779051304
7789,-949.4612470388413
7790,-274.64713342785836
7791,-725.2367092311383
7792,-496.60130861997607
7793,-207.52602733820675
7794,-202.54399966031312
7795,-63.683999851047986
7796,140.4000026106835
7797,1235.6000032633542
7798,-228.4399994456768
7799,-139.7152893167734
7800,-61.34599982127547
7801,37.736000178754324
7802,54.314532534182064
7803,54.19400026813149
7804,3.9600007075071133
7805,40.28000142961744
7806,-102.59999959766864
7807,-52.73999994069338
7808,6.440000881552777
7809,-72.0988792523742
7810,-58.69208081647749
7811,-64.06999994069338
7812,75.1897668415309
7813,157.39809268251062
7814,-193.83079384028912
7815,-472.77999911487103
7816,12.410000876188281
7817,-71.6999998098612
7818,-66.11157529652118
7819,-57.74933568075299
7820,64.15000197291394
7821,-57.5019999165833
7822,-72.80999983996153
7823,27.264273202419282
7824,134.6800004529953
7825,149.11676519870758
7826,36.0600009825826
7827,12.838206869959762
7828,-68.92745983988047
7829,-149.10017100557684
7830,-51.57817109972242
7831,9.90000065505507
7832,-407.7999991872907
7833,-413.815361738801
7834,-51.463680724203584
7835,112.54000266715889
7836,-77.55414708346129
7837,42.66886799573899
7838,-62.81534512937071
7839,-65.19999941587449
7840,3.6300002530217146
7841,53.87545295834541
7842,-74.69999953508378
7843,-85.81999976217749
7844,-67.03999983370305
7845,79.49000397861003
7846,-73.04520789742469
7847,-68.40399928480389
7848,149.04000303089617
7849,-105.49263354420664
7850,-56.459999114871025
7851,-66.9159998704493
7852,24.16000082850456
7853,-69.07999978005887
7854,6.650000624954693
7855,-82.67999969691041
7856,24.320001028180123
7857,-58.95199976474048
7858,-79.12799936294556
7859,-289.11999946355814
7860,-289.11999946355814
7861,154.4380913323164
7862,-67.05532150268556
7863,32.40000071465971
7864,-77.93515760645269
7865,-245.69378430977468
7866,-308.3679997259379
7867,2.2400005060434296
7868,-53.549999663233756
7869,10.440000476241135
7870,-78.43298532605169
7871,126.38000267326831
7872,-58.85227636247873
7873,-251.551509719491
7874,-285.46411111235614
7875,-1362.9628937515618
7876,-487.94827815502885
7877,-81.44427395626903
7878,-633.3499187856913
7879,-339.21849301308396
7880,-1210.8799989879133
7881,-927.2854728564621
7882,-51.43199987187982
7883,-88.15999975055458
7884,-51.08319150686264
7885,57.77000169873237
7886,-59.03999974429608
7887,-49.35999958336354
7888,-1162.9999994337559
7889,-718.5999996602536
7890,-499.43999234437945
7891,-497.3778399586678
7892,-718.5999996602536
7893,-282.9927884696424
7894,-204.5211335030198
7895,-79.36799970209599
7896,140.4000026106835
7897,974.0716235089302
7898,-336.85324401319025
7899,-318.6599991685152
7900,-65.12799976170064
7901,36.31360371381045
7902,56.53600017875432
7903,54.19400026813149
7904,4.94000106126067
7905,40.28000142961744
7906,-84.3999997317791
7907,-62.21999982208014
7908,-56.30815028965466
7909,-86.37430304884914
7910,-64.05448813945054
7911,-76.43604193031788
7912,58.81091236770162
7913,468.80335369601846
7914,-472.77999911487103
7915,-332.519999409914
7916,8.29230149149895
7917,-77.29342556655408
7918,-65.63999988138676
7919,-81.83999954402447
7920,15.64588016271599
7921,-57.5019999165833
7922,-56.98415828794241
7923,89.15000067949296
7924,67.13857741594315
7925,278.3198493671417
7926,36.0600009825826
7927,7.901306717097718
7928,-55.96103233724833
7929,-111.1639992251992
7930,13.310000803768624
7931,16.350000982582607
7932,-294.5197834378481
7933,-412.55999976456167
7934,-59.46264562278986
7935,66.49220757618548
7936,-103.08219067037106
7937,34.812615134119994
7938,-53.85999832898375
7939,-52.29999985396862
7940,6.890000759065144
7941,46.78831996798515
7942,-61.34999976754189
7943,-160.2599477812648
7944,-69.89611684381963
7945,105.32000530481338
7946,-60.819999780058865
7947,-71.6333100786805
7948,250.40000505149362
7949,-74.62281235992907
7950,-53.63999940991402
7951,-58.116180471032855
7952,37.24000124275684
7953,-70.1442685598135
7954,6.650000624954693
7955,-82.67999969691041
7956,16.880000685453414
7957,-60.45400484234095
7958,-64.32098280906678
7959,-289.16016286134715
7960,-376.66703644752494
7961,158.6340404099226
7962,-56.33999977111817
7963,47.600001071989574
7964,-71.0191937045753
7965,-244.27599979445344
7966,-180.72974805742507
7967,-0.3799997469782852
7968,-53.549999663233756
7969,6.872192563414597
7970,-59.55999976217747
7971,126.38000267326831
7972,-57.519999916851525
7973,-454.57999929070473
7974,-381.4132789117097
7975,-1348.067855707109
7976,-1336.6399970504642
7977,-68.50754679828881
7978,-926.9445994690061
7979,-338.7199997469783
7980,-929.5834211513401
7981,-1210.8799989879133
7982,-57.14248909503222
7983,-75.43999983370304
7984,3.320000298023224
7985,76.3600022649765
7986,-64.55999961644412
7987,-54.4414312583208
7988,-499.15827683210375
7989,-718.5999996602536
7990,-718.5999996602536
7991,-721.3228977859021
7992,-498.3797908186913
7993,-202.54399966031312
7994,-202.54399966031312
7995,-79.36799970209599
7996,132.59400690793996
7997,972.6051242995262
7998,-408.8799988913536
7999,-236.94228623747824
8000,-61.34599982127547
8001,50.70321615174414
8002,53.97846903175116
8003,54.19400026813149
8004,2.9800003537535567
8005,19.002969486117365
8006,-123.28302227258682
8007,-58.67020311892033
8008,-50.41836547493921
8009,-58.069999851286425
8010,-57.51599946364758
8011,-76.60620093047619
8012,39.136000894010145
8013,151.1462892241776
8014,-617.3934761786461
8015,-334.19702377438546
8016,-54.73030061483383
8017,-71.6999998098612
8018,-83.27999976277351
8019,-77.97134610816836
8020,39.29000118374836
8021,-57.540131358653305
8022,-56.867040534317496
8023,54.48319847583771
8024,201.02000067949297
8025,149.39550679683686
8026,36.0600009825826
8027,16.17600047677751
8028,-74.59771421074868
8029,-111.1639992251992
8030,9.54000053584575
8031,16.350000982582607
8032,-407.7999991872907
8033,-232.27999988228083
8034,-60.83999942898751
8035,68.32400160029533
8036,-131.73075869947672
8037,62.83000249445439
8038,-54.70060074031352
8039,-69.53450866937638
8040,-51.6858822837472
8041,63.93014535725116
8042,-88.04999930262565
8043,-66.90999988108874
8044,-76.55999975055457
8045,105.32000530481338
8046,-60.819999780058865
8047,-70.46304895073177
8048,22.057835151553153
8049,-95.15999916672708
8050,-50.81999970495701
8051,-71.88799982726573
8052,9.094613506197929
8053,-79.6199996700883
8054,7.961934756040563
8055,-94.23999959588055
8056,8.594712768793105
8057,-64.42799964711072
8058,-55.78199984073639
8059,-210.0799996423721
8060,-451.52191401720034
8061,55.058769015669824
8062,-58.942832565307626
8063,62.80000142931943
8064,-56.23549361601472
8065,-116.33795221790672
8066,-116.09199993148448
8067,-0.3799997469782852
8068,-75.63798775970935
8069,12.277117959260998
8070,-55.05200558811426
8071,70.34623400092124
8072,-86.0799996674061
8073,-660.3931927424669
8074,-291.8850018012523
8075,-1336.6399970504642
8076,-478.8799990168214
8077,-79.47459711268544
8078,-920.1599992409349
8079,-346.06134896129373
8080,-920.1599992409349
8081,-338.7199997469783
8082,-55.93274244457483
8083,-75.43999983370304
8084,3.320000298023224
8085,12.759206708669662
8086,-60.14084350168706
8087,-50.03999937504531
8088,-498.00494626760485
8089,-719.0193827092648
8090,-274.1999998867512
8091,-718.5999996602536
8092,-719.1041222751142
8093,-202.54399966031312
8094,-125.65252045944332
8095,-64.82049472957848
8096,47.90374273657801
8097,245.52000065267086
8098,-228.4399994456768
8099,-410.82216998815534
8100,-61.34599982127547
8101,36.83887867420911
8102,54.72683833330869
8103,52.41162833407522
8104,2.0730257341265634
8105,40.28000142961744
8106,-124.29731034040451
8107,-52.73999994069338
8108,10.880001763105554
8109,-73.38048106282952
8110,-57.51599946364758
8111,-88.97661203891039
8112,45.87209100797779
8113,618.4942425626516
8114,-613.8191011452675
8115,-481.6120461601019
8116,-52.011602565050126
8117,-77.88467172443868
8118,-65.81159647405147
8119,-73.37999965801835
8120,26.860000789165575
8121,-77.41662233009934
8122,-89.34999973326921
8123,31.05000022649765
8124,201.02000067949297
8125,146.1840600347519
8126,12.684942891001711
8127,9.088000238388755
8128,-62.82996748149395
8129,-111.1639992251992
8130,9.038995470404629
8131,9.90000065505507
8132,-410.84636697262533
8133,-597.8924512425065
8134,-57.62999957174063
8135,46.216001066863555
8136,-102.43999982059002
8137,41.220001662969594
8138,-62.313683781027805
8139,-68.07976742982865
8140,4.805964614450941
8141,34.67067637324333
8142,-88.04999930262565
8143,-126.31243986248973
8144,-57.519999916851525
8145,79.49000397861003
8146,-66.42508974254132
8147,-70.9520500025153
8148,81.88502023577689
8149,-83.36999937504531
8150,-59.27999881982804
8151,-57.91155946597457
8152,37.24000124275684
8153,-58.539999890029435
8154,-59.921152330637
8155,-59.55999989897013
8156,24.320001028180123
8157,-53.47599988237024
8158,-71.34599952220917
8159,-215.11531062602992
8160,-384.8716849422454
8161,58.4700010997057
8162,-63.902749443054205
8163,44.595836155712625
8164,-72.04001856788992
8165,-308.3679997259379
8166,-308.3679997259379
8167,-53.49584494650364
8168,-70.65796264708041
8169,2.0912366169691374
8170,-60.34965380847454
8171,167.84000356435774
8172,-67.03999983370305
8173,-251.28999964535237
8174,-398.7767631751298
8175,-485.11227977484464
8176,-1847.0446949446202
8177,-70.6347072032094
8178,-629.4399994939566
8179,-344.94393421262504
8180,-635.9901346176863
8181,-629.4399994939566
8182,-64.2569074255228
8183,-91.47531172186136
8184,3.320000298023224
8185,76.3600022649765
8186,-64.55999961644412
8187,-50.03999937504531
8188,-941.8916683912278
8189,-718.5999996602536
8190,-718.5999996602536
8191,-275.25020493865014
8192,-718.5999996602536
8193,-279.81599949046966
8194,-279.81599949046966
8195,-63.683999851047986
8196,99.27932674586776
8197,956.8267801451683
8198,-228.4399994456768
8199,-232.45414195895194
8200,-61.571759282499556
8201,19.532601553052665
8202,83.80400026813149
8203,54.19400026813149
8204,3.9600007075071133
8205,27.520000953078295
8206,-120.7999994635582
8207,-62.430244167745116
8208,10.880001763105554
8209,-79.5945933043957
8210,-57.51599946364758
8211,-88.20999982208014
8212,39.136000894010145
8213,316.8710921904445
8214,-476.6484198945761
8215,-352.9425330412388
8216,4.8851998353004475
8217,-72.72336304843427
8218,-80.60688027888537
8219,-81.83999954402447
8220,48.96243636608135
8221,-76.50599974974992
8222,-64.53999989330768
8223,31.05000022649765
8224,64.04360707044601
8225,76.23000022649765
8226,36.0600009825826
8227,9.021248997002825
8228,-61.75999994337559
8229,-111.1639992251992
8230,2.610957624316214
8231,16.350000982582607
8232,-409.95428844779735
8233,-232.27999988228083
8234,-64.48967947542667
8235,14.487467906624088
8236,-75.219999910295
8237,30.747527547478683
8238,-59.993689426779724
8239,-62.03156605660915
8240,-53.293129365146164
8241,28.39000053346157
8242,-95.13728225827217
8243,-86.38755847990514
8244,-67.03999983370305
8245,105.32000530481338
8246,-55.40999989002943
8247,-100.23655525848267
8248,73.6440962845087
8249,-83.36999937504531
8250,-50.81999970495701
8251,-61.943999913632865
8252,28.51791117727756
8253,-71.65935949027539
8254,5.100000416636462
8255,-84.4151817020774
8256,24.320001028180123
8257,-66.09568389818074
8258,-72.60800755977631
8259,-368.1599992847442
8260,-133.18190822839733
8261,82.48051702618599
8262,-60.50999965667725
8263,7.918450528085232
8264,-70.41599973186851
8265,-180.18399986296896
8266,-116.10670610681177
8267,2.2400005060434296
8268,-64.64999898970126
8269,10.440000476241135
8270,-60.64922933995723
8271,167.84000356435774
8272,-58.853477026522164
8273,-462.5543081390858
8274,-502.7160748696326
8275,-1363.6867098483444
8276,-489.2520418217778
8277,-88.48799970328807
8278,-633.6549465864897
8279,-637.0009664982558
8280,-338.7199997469783
8281,-629.4399994939566
8282,-58.295999615639445
8283,-77.6970120936632
8284,2.660000149011612
8285,76.3600022649765
8286,-60.13735314309598
8287,-53.989384858012194
8288,-723.8932055771352
8289,-718.5999996602536
8290,-720.8618176519872
8291,-496.3999997735024
8292,-718.7194103538991
8293,-361.6250949448347
8294,-204.96600441306828
8295,-80.80287226259709
8296,24.348697963356983
8297,964.0340417075157
8298,-333.4618503516912
8299,-228.4399994456768
8300,-63.82391709461808
8301,19.868000089377162
8302,51.92858945578337
8303,54.19400026813149
8304,2.9800003537535567
8305,40.28000142961744
8306,-89.47396939396859
8307,-58.14914225876332
8308,6.440000881552777
8309,-58.069999851286425
8310,-57.28204867571591
8311,-65.6430286064744
8312,34.45919425323615
8313,482.65400134101515
8314,-472.77999911487103
8315,-336.6491850864887
8316,12.410000876188281
8317,-85.92972010463477
8318,-83.27999976277351
8319,-57.369053226560354
8320,26.860000789165575
8321,-95.50999958291652
8322,-72.80999983996153
8323,60.1000004529953
8324,131.1601680803299
8325,136.35587852954865
8326,18.779437478184676
8327,8.941310088485462
8328,-76.80626561760903
8329,-116.16524526745079
8330,17.0800010716915
8331,22.80000131011014
8332,-289.1999994581938
8333,-592.8399996468424
8334,-63.819873825311646
8335,31.428249163478647
8336,-102.43999982059002
8337,62.83000249445439
8338,-68.03106806129219
8339,-53.72380872666836
8340,-49.256035910546785
8341,28.39000053346157
8342,-74.69999953508378
8343,-87.12742675721647
8344,-86.0799996674061
8345,53.66000265240669
8346,-68.13426984816789
8347,-68.40399928480389
8348,37.396958281397815
8349,-71.57999958336353
8350,-53.63999940991402
8351,-61.943999913632865
8352,37.24000124275684
8353,-80.41687500983477
8354,-48.20985139638186
8355,-74.97022804796697
8356,16.880000685453414
8357,-64.42799964711072
8358,-92.78572038650512
8359,-210.0799996423721
8360,-131.03999982118603
8361,58.4700010997057
8362,-63.9299955368042
8363,32.40000071465971
8364,-62.94399982124568
8365,-244.77389331057674
8366,-116.40358873412015
8367,-0.3799997469782852
8368,-62.59743126034736
8369,-52.20102140545837
8370,-59.55999976217747
8371,120.99980958878993
8372,-77.20841820091009
8373,-459.0582059252262
8374,-369.8699982208013
8375,-919.7486224454642
8376,-919.8770648998022
8377,-78.36599977746606
8378,-629.4399994939566
8379,-338.7199997469783
8380,-629.4399994939566
8381,-920.1599992409349
8382,-54.863999743759635
8383,-89.75159385353327
8384,2.183544173240662
8385,27.766497839689254
8386,-59.03999974429608
8387,-63.50840737640857
8388,-497.0714044928551
8389,-718.5999996602536
8390,-496.50354996919634
8391,-723.2709055483342
