#{"t_start": 1747307122.818335, "env_id": "None"}
r,l,t
142990.66482,52,1.251394
141684.743738,52,1.260441
133929.375607,52,1.269449
127984.459019,52,1.278463
119979.472264,52,1.28744
122582.360542,52,1.296434
150668.71706,52,1.305416
115989.572769,52,1.314439
108613.66652,52,1.323421
146968.997624,52,1.332414
147544.124521,52,1.341393
112213.355644,52,1.350221
122283.110878,52,1.358877
135002.999974,52,1.367562
131548.01377,52,1.376255
143704.764452,52,1.38491
145519.556405,52,1.39359
139360.588659,52,1.40228
135841.272464,52,1.410949
130665.279287,52,1.419624
130037.907064,52,1.428269
135004.971575,52,1.43694
138710.836665,52,1.445618
136932.51201,52,1.454305
141789.235496,52,1.462927
125810.922132,52,1.471576
137274.113097,52,1.480221
129931.836422,52,1.488922
139796.146915,52,1.497576
142697.363846,52,1.7154
118139.562685,52,1.724708
142881.731037,52,1.734225
119539.122836,52,1.743697
127236.822686,52,1.753355
133963.695142,52,1.762648
143901.474523,52,1.772173
131118.635498,52,1.781705
130031.734264,52,1.791149
139272.485569,52,1.800526
142214.16063,52,1.809916
147161.616888,52,1.819336
131393.005398,52,1.828554
134127.292394,52,1.837583
134774.600062,52,1.846629
140327.987761,52,1.855666
143570.3302,52,1.864699
136434.575435,52,1.873737
142897.40295,52,1.882732
139758.041675,52,1.891782
149246.584803,52,1.900865
134054.729502,52,1.909842
145629.323632,52,1.91857
146686.322701,52,1.927313
131839.519418,52,1.936016
136869.052294,52,1.944733
104891.801481,52,1.953417
129638.890182,52,1.962108
150862.385314,52,1.970783
137414.811735,52,1.979489
113728.99373,52,1.988229
119401.660832,52,1.996932
133412.37467,52,2.005653
143712.214181,52,2.014325
142197.791928,52,2.02305
124576.270057,52,2.031741
141443.09012,52,2.040429
137839.561182,52,2.049119
137390.644996,52,2.057846
144225.088028,52,2.279318
139855.839559,52,2.288751
130144.510483,52,2.298235
140901.098112,52,2.307933
142277.422427,52,2.317386
115086.75165,52,2.326818
149476.437255,52,2.336262
140858.960975,52,2.345721
157043.010243,52,2.355108
142106.26203,52,2.364638
122937.586279,52,2.374071
144153.750354,52,2.383292
138749.681438,52,2.392413
145887.444824,52,2.401464
140237.330416,52,2.410498
133004.776524,52,2.419496
129011.731735,52,2.428525
138989.374973,52,2.437535
138994.530443,52,2.44652
148981.417099,52,2.455603
104553.794529,52,2.464625
109698.253463,52,2.473619
143249.349501,52,2.482386
137938.184882,52,2.491086
131566.801595,52,2.499731
137292.890278,52,2.508432
137788.871504,52,2.517139
131948.558208,52,2.525836
142864.603134,52,2.534535
140181.566436,52,2.543208
138088.590685,52,2.551904
145842.462299,52,2.5606
141173.623819,52,2.569257
110621.577538,52,2.577925
115722.041459,52,2.586558
139258.999653,52,2.595232
141431.500252,52,2.603901
119819.288032,52,2.612548
127104.725548,52,2.621234
153035.345399,52,2.846046
130208.192374,52,2.856558
142517.163497,52,2.865963
141356.254479,52,2.875642
141025.920459,52,2.884998
137243.232026,52,2.894417
154226.616416,52,2.903672
148713.819069,52,2.913384
150451.823055,52,2.922745
141020.441364,52,2.931999
148233.317723,52,2.941326
149873.929072,52,2.950615
125686.985834,52,2.959707
134872.880552,52,2.968792
153773.479251,52,2.977838
150552.960698,52,2.986854
137732.900476,52,2.995885
159916.139258,52,3.004894
133684.620184,52,3.013903
140821.002769,52,3.022916
145321.047906,52,3.031904
122006.989429,52,3.04092
124185.867225,52,3.049758
130357.980556,52,3.05843
131741.625481,52,3.067142
135606.836902,52,3.076132
138328.820419,52,3.085076
135923.73772,52,3.093847
142614.331949,52,3.102618
153968.854761,52,3.111351
149266.456264,52,3.120098
137125.408431,52,3.128869
142935.176392,52,3.137574
135850.277269,52,3.146305
147838.962818,52,3.155047
154356.918146,52,3.163793
157355.943598,52,3.172487
138408.935612,52,3.181241
142713.202637,52,3.189936
134057.148004,52,3.198656
140156.575642,52,3.427469
148668.531872,52,3.437441
131260.940317,52,3.446946
158361.769604,52,3.456829
145563.573282,52,3.466436
147997.334377,52,3.475895
157220.131036,52,3.485227
129434.339169,52,3.494633
140448.189756,52,3.503833
153339.007355,52,3.513135
138465.083372,52,3.522479
154231.905363,52,3.531652
130882.268861,52,3.54071
143703.473681,52,3.549767
140730.884642,52,3.558771
141112.505011,52,3.567771
151036.200029,52,3.576792
136662.164419,52,3.585792
128353.384867,52,3.594786
133440.258812,52,3.603776
134017.844767,52,3.612801
143008.780816,52,3.62177
130786.072077,52,3.630458
134678.928124,52,3.639182
151443.73983,52,3.647867
143312.893814,52,3.656564
142052.124376,52,3.665262
155474.827708,52,3.673997
142510.157479,52,3.682717
148994.052345,52,3.691418
142504.171046,52,3.700122
154487.862449,52,3.708806
132401.001673,52,3.7175
141505.629486,52,3.726183
135458.163572,52,3.734854
135064.433371,52,3.743533
149050.463001,52,3.752245
145590.322363,52,3.761218
117958.958109,52,3.769914
150607.578059,52,3.986816
149794.219156,52,3.996575
141702.152408,52,4.006166
153260.902716,52,4.015771
147468.32791,52,4.025001
153042.041712,52,4.034613
151601.089737,52,4.044036
145568.161784,52,4.053399
145736.094491,52,4.062857
154893.880743,52,4.072389
132587.078715,52,4.081877
149355.827597,52,4.091192
152717.702742,52,4.100424
158680.494988,52,4.109505
149849.570792,52,4.118534
154275.422566,52,4.12761
137482.549973,52,4.136722
149031.591932,52,4.145771
154604.818288,52,4.154788
143473.631904,52,4.163818
154413.410205,52,4.17287
148731.850816,52,4.181912
147767.523853,52,4.19073
145810.323334,52,4.199542
138478.534267,52,4.208216
149977.822304,52,4.216956
145474.562386,52,4.225668
137164.954622,52,4.23435
146803.50193,52,4.243059
137202.436023,52,4.252437
143911.903474,52,4.261438
152263.591346,52,4.270471
148631.935734,52,4.279246
145390.384029,52,4.288037
152333.748387,52,4.296823
144448.877503,52,4.305571
151157.953343,52,4.314303
145418.072732,52,4.323023
153414.708676,52,4.331749
156606.949044,52,4.340461
144951.634828,52,4.563075
146247.861243,52,4.57274
153988.812293,52,4.582368
146982.249473,52,4.592043
152648.545741,52,4.601571
152983.607179,52,4.610812
159447.033094,52,4.620161
145314.099464,52,4.629506
150412.438296,52,4.63883
160881.703302,52,4.648298
139047.542355,52,4.657581
153604.00172,52,4.666792
162621.510362,52,4.675867
148650.681237,52,4.68494
141616.457916,52,4.693981
153227.378724,52,4.703033
148831.248299,52,4.712065
155320.753245,52,4.721116
153143.475388,52,4.730175
160503.955132,52,4.739209
147040.678749,52,4.74824
155953.712984,52,4.757128
162270.627071,52,4.7659
143754.275414,52,4.77486
151263.347267,52,4.783592
156039.014014,52,4.792258
144941.705607,52,4.800961
140763.086986,52,4.809707
126989.118015,52,4.818402
152685.62649,52,4.827126
139437.09705,52,4.835808
149246.355723,52,4.844465
148391.483993,52,4.853172
146521.713132,52,4.861876
142347.559075,52,4.870581
151864.009158,52,4.879266
146403.064246,52,4.887968
149538.046188,52,4.896663
140415.502998,52,4.905342
149348.865192,52,5.123803
130551.574924,52,5.133276
152896.617461,52,5.14271
159267.785253,52,5.15212
141917.780181,52,5.161333
153079.771889,52,5.170897
142826.290252,52,5.180389
150179.297873,52,5.189854
158791.169051,52,5.199279
158760.31045,52,5.208621
143811.26756,52,5.217909
155913.417172,52,5.227267
124723.635827,52,5.236397
146163.631338,52,5.245472
138918.375554,52,5.254521
153563.558732,52,5.263581
150160.03206,52,5.27265
143976.545922,52,5.281724
157446.084391,52,5.290753
153297.597395,52,5.299825
154339.032644,52,5.308893
149450.311503,52,5.317916
153270.045354,52,5.326656
135897.613191,52,5.335364
125786.874069,52,5.344081
135070.762351,52,5.352783
150244.647519,52,5.361479
154941.452191,52,5.370171
134987.849272,52,5.378902
159447.893455,52,5.387608
152875.82077,52,5.396311
155261.775744,52,5.405044
150242.851467,52,5.413771
142976.823935,52,5.422485
161041.398572,52,5.431188
142832.06968,52,5.439887
139505.646006,52,5.448577
151718.637635,52,5.457286
149218.899384,52,5.465987
155438.604863,52,5.818723
137491.168779,52,5.827953
154640.201538,52,5.837053
157977.312929,52,5.846124
143698.473891,52,5.855195
148151.268302,52,5.864181
152402.483545,52,5.873223
143862.950061,52,5.882271
149717.782256,52,5.891318
152147.669433,52,5.900366
156406.125771,52,5.909403
145575.783861,52,5.918412
146646.531919,52,5.927401
156507.457548,52,5.936352
147180.789399,52,5.945404
148494.639665,52,5.954388
154613.132991,52,5.963407
158125.265791,52,5.972417
136388.056221,52,5.981404
144048.147982,52,5.990383
146867.885412,52,5.999398
155264.530856,52,6.008358
151418.014743,52,6.017321
156024.739233,52,6.026008
148761.170186,52,6.034702
153940.310235,52,6.043401
159943.643927,52,6.052106
147076.599009,52,6.060806
155077.316501,52,6.069486
134358.269982,52,6.078175
144515.951465,52,6.086867
154675.484213,52,6.095569
135975.262854,52,6.104231
153778.675133,52,6.112922
160405.900384,52,6.121628
147607.335864,52,6.130348
153589.775803,52,6.139009
153701.377622,52,6.147749
154351.266113,52,6.15645
134672.799205,52,6.1651
151927.227782,52,6.382361
151482.420426,52,6.391841
148640.105854,52,6.401629
151088.149398,52,6.411077
146581.900058,52,6.420555
149683.657231,52,6.429985
159721.604625,52,6.439277
141792.775246,52,6.448721
150443.544549,52,6.458057
151109.106606,52,6.467432
147852.249519,52,6.476656
159392.237805,52,6.485912
145541.096215,52,6.495012
150832.425001,52,6.504047
158575.889036,52,6.513072
140654.234928,52,6.522099
155981.058085,52,6.531113
149016.529848,52,6.540146
148021.395166,52,6.549158
145578.472976,52,6.558188
146422.627028,52,6.56716
155677.410205,52,6.57609
162235.646466,52,6.584768
157632.605384,52,6.59344
146480.074954,52,6.602128
156166.944768,52,6.610805
146780.898933,52,6.619484
145758.882216,52,6.628143
150661.035616,52,6.636797
155488.898521,52,6.645456
160399.565395,52,6.654132
158444.228096,52,6.662802
157373.266554,52,6.671468
151596.455023,52,6.680124
152288.508666,52,6.688799
151523.594673,52,6.697429
147511.705568,52,6.706054
158516.963315,52,6.714711
147792.255707,52,6.723377
157813.021682,52,6.949539
149999.028798,52,6.959181
152821.542596,52,6.968692
141577.380943,52,6.97804
160740.373355,52,6.987409
156094.022959,52,6.996798
153574.723341,52,7.006193
154383.066372,52,7.015672
145532.15358,52,7.024975
153917.563506,52,7.034167
152522.322175,52,7.043471
150424.890972,52,7.052679
151406.266732,52,7.061672
157591.929184,52,7.070697
160497.496714,52,7.079761
155132.36047,52,7.088767
146173.212211,52,7.097757
157770.160115,52,7.106794
154679.963585,52,7.115776
159885.414062,52,7.124745
158498.298828,52,7.133738
153468.597765,52,7.14272
155173.224771,52,7.151518
160908.413071,52,7.160173
158019.758242,52,7.168894
149450.084749,52,7.177583
147277.248418,52,7.18625
150370.539668,52,7.194868
160419.190341,52,7.20354
148216.080586,52,7.212198
152732.460513,52,7.22092
154441.912253,52,7.229599
151160.293637,52,7.238275
156854.991977,52,7.246986
154389.284022,52,7.255697
158788.538107,52,7.264379
152581.887791,52,7.298911
148400.287455,52,7.349067
160561.706075,52,7.386327
159060.409799,52,7.401754
159590.795621,52,7.654354
158709.476534,52,7.664208
150239.740798,52,7.673706
147276.048395,52,7.6836
159753.949898,52,7.692968
160818.507644,52,7.702234
152517.045626,52,7.711511
157069.359512,52,7.720836
156622.477262,52,7.730089
150201.523754,52,7.739126
158261.639222,52,7.748141
144605.716822,52,7.757142
146363.255171,52,7.767257
147076.248276,52,7.776281
146719.385855,52,7.785306
157965.461288,52,7.794315
147565.36448,52,7.803292
146201.271033,52,7.812279
155591.49679,52,7.821329
157529.502532,52,7.830343
158419.947173,52,7.8393
149435.09729,52,7.848122
157019.347841,52,7.856815
160232.22485,52,7.865456
159336.480454,52,7.874112
156543.601709,52,7.882764
153765.028154,52,7.891448
159136.77804,52,7.900123
155447.224804,52,7.90878
150854.886446,52,7.917447
157873.850036,52,7.926119
141785.805935,52,7.934777
151870.14424,52,7.943446
143010.725918,52,7.952103
151230.40033,52,7.960776
140133.437561,52,7.969445
160343.075285,52,7.978088
149015.450254,52,7.986747
151688.938422,52,7.995382
153366.129711,52,8.221805
150607.128954,52,8.231264
162610.828092,52,8.240832
152946.100304,52,8.250224
159192.762209,52,8.259722
151644.60681,52,8.269031
150965.329712,52,8.278372
150252.010338,52,8.28802
153818.361898,52,8.297432
162711.165696,52,8.306831
157344.887312,52,8.316245
161070.847031,52,8.325536
154834.048429,52,8.334617
157583.95012,52,8.343689
154930.372394,52,8.352659
165032.348714,52,8.36166
160773.758552,52,8.370665
156781.776069,52,8.379624
155974.652037,52,8.388625
161222.399001,52,8.397607
151651.835913,52,8.406614
156250.263751,52,8.415626
153700.974265,52,8.42432
153258.086852,52,8.432972
159922.327124,52,8.441632
160997.928635,52,8.450257
151799.489946,52,8.458905
152026.047688,52,8.467568
150380.83327,52,8.476213
154895.272496,52,8.484891
156298.905361,52,8.493531
158714.005705,52,8.502204
154199.219346,52,8.51085
150553.521076,52,8.519484
145645.43273,52,8.528157
156019.975814,52,8.536844
144981.938453,52,8.54548
158900.727422,52,8.554118
153836.523017,52,8.562755
129977.694716,52,8.780202
137972.60029,52,8.789758
155920.509856,52,8.79907
149758.365105,52,8.808697
135481.727413,52,8.818134
151051.073555,52,8.827528
124488.814428,52,8.837083
134081.870089,52,8.846542
161372.300339,52,8.856023
144037.887118,52,8.8654
152721.554359,52,8.874814
155330.816461,52,8.884119
155986.120141,52,8.893351
156460.951508,52,8.902428
163051.49401,52,8.911519
147329.003247,52,8.920588
157508.601062,52,8.929644
159009.09622,52,8.938683
135481.185688,52,8.9477
152494.292659,52,8.956742
146572.703771,52,8.965754
160057.880287,52,8.974755
158364.173137,52,8.983534
160069.589333,52,8.99221
157979.049885,52,9.000907
158520.718127,52,9.009554
159037.154201,52,9.018252
153697.122617,52,9.026894
157334.955806,52,9.035547
150109.077184,52,9.044254
136150.826416,52,9.052946
158278.024799,52,9.061621
153607.626953,52,9.070292
159762.349675,52,9.078944
153254.76728,52,9.087623
148346.384588,52,9.096314
152441.433652,52,9.104972
151892.070289,52,9.113656
142243.492018,52,9.122297
152881.130138,52,9.130968
153822.401291,52,9.389397
157720.117606,52,9.400489
154248.888329,52,9.410838
158008.869546,52,9.42237
159826.008441,52,9.435171
159507.643906,52,9.451873
161151.572954,52,9.466019
152701.099152,52,9.486907
158957.021988,52,9.498739
152474.564279,52,9.523784
156575.861014,52,9.541301
154197.691898,52,9.557149
156045.62888,52,9.579833
158953.434414,52,9.599065
158676.124265,52,9.610082
156638.801682,52,9.620227
156287.773716,52,9.629975
160898.823825,52,9.639746
148068.707073,52,9.649219
159285.57117,52,9.658721
155018.513546,52,9.667853
155989.353856,52,9.67683
163153.857479,52,9.68574
157061.811679,52,9.694638
154138.811296,52,9.703453
151983.114296,52,9.712581
162442.718519,52,9.721449
157744.28261,52,9.730255
160947.715974,52,9.739062
157846.797777,52,9.74787
161930.584984,52,9.756649
163214.207965,52,9.765474
159432.667886,52,9.77426
151273.57665,52,9.783117
158359.95096,52,9.79191
152730.230303,52,9.801482
160559.946553,52,9.811743
163430.130773,52,9.834823
162037.740795,52,9.852991
153624.462939,52,10.475473
159573.752313,52,10.486148
155263.167165,52,10.49534
152055.619983,52,10.504521
163750.127042,52,10.513643
157257.557359,52,10.522891
155328.157107,52,10.532396
155988.255084,52,10.54161
156859.897138,52,10.551113
158198.252693,52,10.564218
148833.494627,52,10.573413
158358.892611,52,10.59302
159852.372367,52,10.603694
159376.55197,52,10.612839
158132.455401,52,10.621884
153101.802265,52,10.630924
134961.830239,52,10.6399
157244.31798,52,10.648869
157685.939021,52,10.657834
148551.278276,52,10.666824
156517.725742,52,10.675693
164098.007983,52,10.684579
157605.878196,52,10.69344
157022.303125,52,10.702331
155650.388623,52,10.711217
158855.323756,52,10.720109
157643.520968,52,10.728998
145515.25122,52,10.737869
155551.745734,52,10.74671
151467.461322,52,10.755597
152971.063902,52,10.764464
153997.300037,52,10.77332
156868.696653,52,10.782153
155544.016216,52,10.791002
153482.71829,52,10.800092
157770.968936,52,10.80906
161100.998115,52,10.81801
154542.786349,52,10.826939
161917.386134,52,10.835837
160115.698752,52,11.068316
161496.598455,52,11.078148
158878.955983,52,11.088018
157917.30224,52,11.097624
149752.810092,52,11.106858
156871.645577,52,11.116405
152598.300001,52,11.12578
161747.68549,52,11.134969
158827.247343,52,11.144267
153863.848781,52,11.153661
155628.474938,52,11.162968
164357.283002,52,11.17207
159197.826632,52,11.181096
160611.730189,52,11.190089
157403.907244,52,11.199169
158357.344231,52,11.208212
155524.591225,52,11.217202
151767.57217,52,11.22625
149582.836242,52,11.235273
155983.280946,52,11.245611
145236.684319,52,11.255225
154707.390321,52,11.264382
158410.435462,52,11.27325
156736.191942,52,11.282021
158590.514012,52,11.290738
159422.287778,52,11.299401
148718.758188,52,11.308101
162159.205055,52,11.316802
156424.333337,52,11.32548
159662.801136,52,11.334269
159289.54236,52,11.342946
159572.893049,52,11.351654
152429.533368,52,11.36031
162711.709758,52,11.368973
154662.068274,52,11.377633
160074.419792,52,11.386295
157770.9611,52,11.394958
163285.482004,52,11.403633
157066.559965,52,11.412325
160027.397626,52,11.42099
165474.941824,52,11.644902
159294.964405,52,11.654681
157989.804643,52,11.664248
157191.649312,52,11.673701
155301.618156,52,11.683062
149539.480426,52,11.692601
152041.938661,52,11.701815
138603.390414,52,11.711338
151870.932695,52,11.720668
155421.268909,52,11.730093
155670.703013,52,11.739394
160856.782267,52,11.748591
156183.061171,52,11.757711
156893.51072,52,11.766732
155693.262914,52,11.775748
158107.582059,52,11.784834
156445.876796,52,11.793882
156573.094504,52,11.802889
156031.361715,52,11.811953
155262.237576,52,11.820976
159125.371925,52,11.829973
158055.313742,52,11.838936
157057.30223,52,11.847612
162293.808176,52,11.856301
160878.780504,52,11.86507
153362.627911,52,11.873771
162699.706618,52,11.882439
160309.167941,52,11.891093
161834.628861,52,11.899747
161401.784051,52,11.90839
158580.0337,52,11.91707
161304.981451,52,11.925754
162560.579839,52,11.934433
160697.944999,52,11.943076
160081.370159,52,11.951717
158141.263917,52,11.960364
160866.329345,52,11.969045
155322.120776,52,11.977737
152316.99636,52,11.986385
160197.659847,52,12.207333
161771.898065,52,12.217097
148566.877721,52,12.226525
160456.095917,52,12.235962
159065.191119,52,12.245435
158968.766546,52,12.25484
159674.709775,52,12.264469
163260.3566,52,12.274068
160208.061998,52,12.28348
153587.824735,52,12.293036
164344.07036,52,12.302517
156865.780196,52,12.311735
162042.385245,52,12.32103
159194.574141,52,12.330102
159858.326318,52,12.339143
156169.621652,52,12.34819
158778.905853,52,12.357195
160223.479226,52,12.366184
160420.797181,52,12.375191
155400.473908,52,12.384236
161618.240135,52,12.393218
161134.64778,52,12.4022
159789.384776,52,12.410961
155066.230054,52,12.41962
156594.220883,52,12.428423
155192.091219,52,12.437126
160631.337089,52,12.445803
160404.08899,52,12.45449
161524.533041,52,12.463153
156715.638631,52,12.471836
156109.031325,52,12.480528
163205.140083,52,12.489218
162053.499527,52,12.497959
159934.17743,52,12.506648
149548.240505,52,12.515292
154083.854142,52,12.524082
164154.923551,52,12.533191
159847.567,52,12.541993
161300.586668,52,12.550734
160921.567568,52,12.559455
160521.791995,52,12.780848
151881.396862,52,12.790642
158381.842923,52,12.800218
164034.676842,52,12.809707
163770.869978,52,12.819113
163507.419546,52,12.828419
162800.049726,52,12.837754
156925.449661,52,12.847095
156963.520353,52,12.856266
152811.003668,52,12.865864
161493.451197,52,12.875253
158816.128376,52,12.884499
155612.453265,52,12.893617
158451.638356,52,12.903694
161931.336886,52,12.912749
159469.525323,52,12.921751
157968.391389,52,12.930748
155289.237785,52,12.939737
150691.289094,52,12.948708
161853.913897,52,12.95769
160935.524064,52,12.96667
163127.440294,52,12.975494
161458.475993,52,12.984134
161096.915266,52,12.992796
158300.5165,52,13.001465
157570.463754,52,13.010082
156005.382692,52,13.018721
161340.960858,52,13.027372
156382.911617,52,13.036009
160094.941485,52,13.044624
163459.505548,52,13.053284
160852.377936,52,13.061925
164110.161512,52,13.070574
159059.471101,52,13.079212
162976.843581,52,13.087835
159214.641158,52,13.096486
163152.530741,52,13.105143
166222.342725,52,13.114022
153691.895741,52,13.122654
154117.44476,52,13.342646
159053.98036,52,13.35189
153714.624585,52,13.361529
154465.590634,52,13.371115
163592.582699,52,13.380677
165028.806087,52,13.389874
158053.569333,52,13.399389
153106.811229,52,13.408763
162316.308667,52,13.418215
163999.472939,52,13.427476
161058.780616,52,13.436847
163161.979969,52,13.446184
159797.669754,52,13.455261
165266.070023,52,13.464528
154284.405069,52,13.473641
165424.378737,52,13.482683
160801.128445,52,13.491734
160946.607638,52,13.500738
159652.15607,52,13.509757
162471.726032,52,13.518849
157013.949777,52,13.527834
157591.546154,52,13.536861
150538.894228,52,13.545517
160797.293209,52,13.554172
161948.147554,52,13.562872
164385.92064,52,13.571576
156730.625055,52,13.580273
159037.824948,52,13.588946
152140.959582,52,13.597615
163544.820899,52,13.606324
148010.811086,52,13.615014
160712.903046,52,13.62375
157412.13159,52,13.632497
162347.537609,52,13.64116
154893.052114,52,13.649837
139975.930818,52,13.658485
161433.175671,52,13.667155
157901.04356,52,13.675789
161633.597998,52,13.684465
161241.421985,52,13.905453
157008.756569,52,13.915389
153802.9504,52,13.924629
161336.555589,52,13.934172
158963.073173,52,13.943504
147559.045382,52,13.952976
158681.412527,52,13.962314
164469.850767,52,13.971515
164533.120733,52,13.980905
161225.949664,52,13.99022
153094.730247,52,13.99955
161099.544728,52,14.008798
158331.917762,52,14.01788
158324.219376,52,14.026946
154697.688525,52,14.035977
160012.925717,52,14.04499
163377.904361,52,14.054038
161256.158252,52,14.063026
164303.708123,52,14.071996
164725.208947,52,14.080962
162623.532144,52,14.089975
157392.721428,52,14.098971
160704.308572,52,14.10781
141903.772476,52,14.116511
157265.912969,52,14.125188
166239.597295,52,14.134123
160090.593618,52,14.142811
164358.049879,52,14.151502
164052.57985,52,14.1602
159411.844562,52,14.168836
161673.780602,52,14.177523
155785.050162,52,14.186202
159295.011915,52,14.194875
145618.239962,52,14.203586
158693.895168,52,14.212305
157554.161986,52,14.220959
150801.045928,52,14.229656
160804.411217,52,14.238337
151573.996895,52,14.248934
162330.38616,52,14.260079
163936.022236,52,14.489557
161448.226385,52,14.499524
154689.886398,52,14.509201
162090.386621,52,14.518489
163640.069274,52,14.527914
160741.515346,52,14.537445
162465.732783,52,14.54674
160718.034812,52,14.556294
156372.840898,52,14.565933
162924.559646,52,14.5754
153418.524533,52,14.584763
161594.592683,52,14.593905
161592.672878,52,14.602986
163185.94624,52,14.612009
156763.45046,52,14.621144
161079.436294,52,14.630196
159021.462041,52,14.639237
161574.566393,52,14.648295
165092.671117,52,14.657307
152416.196424,52,14.666244
157979.383465,52,14.675278
161843.312916,52,14.684178
161638.558937,52,14.692856
162784.98302,52,14.701527
161623.96413,52,14.710162
152357.921091,52,14.71882
161675.370669,52,14.727539
157564.606405,52,14.736217
157442.628678,52,14.744862
162847.863007,52,14.753507
160467.131697,52,14.762156
158634.363247,52,14.770828
161502.0225,52,14.779519
160564.22873,52,14.788201
160780.446029,52,14.796891
163938.015229,52,14.805664
162706.390885,52,14.814433
149047.310612,52,14.823148
153412.13307,52,14.831843
161871.46785,52,15.053182
161859.680288,52,15.062456
157478.424664,52,15.07219
157561.120257,52,15.081537
165440.143172,52,15.090821
165623.397482,52,15.100333
158622.842707,52,15.109719
159718.102327,52,15.118987
163817.081336,52,15.128504
161788.145405,52,15.137795
160579.596193,52,15.147432
159132.372463,52,15.156631
159539.369336,52,15.165958
155300.711222,52,15.175102
158717.790214,52,15.184183
159107.362319,52,15.193235
161644.916735,52,15.202248
157542.610166,52,15.211293
165396.814774,52,15.22034
163059.806384,52,15.229365
156630.652736,52,15.238479
163922.600852,52,15.247492
159838.28136,52,15.256259
162552.506744,52,15.264936
161546.388029,52,15.273633
160192.742009,52,15.282339
152013.548845,52,15.291031
161559.723011,52,15.299715
162898.404102,52,15.308432
160435.939593,52,15.317134
158132.984154,52,15.325818
159763.122362,52,15.334497
159729.865382,52,15.343189
158308.915465,52,15.351877
163536.24085,52,15.360589
161394.604997,52,15.369262
154718.185887,52,15.37794
161034.053393,52,15.38657
163559.126221,52,15.395224
160185.530248,52,15.403896
156709.971386,52,15.628117
163161.118864,52,15.637882
161598.201549,52,15.647454
160494.798382,52,15.657123
160834.383292,52,15.666345
161877.347177,52,15.675861
164617.160091,52,15.685265
161511.996358,52,15.69483
159451.12627,52,15.704254
161767.375606,52,15.713553
162936.655035,52,15.722842
161516.621345,52,15.732091
165386.2261,52,15.741192
145378.576934,52,15.750304
162014.083099,52,15.759394
157220.432021,52,15.768425
159286.970567,52,15.777466
161984.122048,52,15.786499
142803.357387,52,15.795549
151731.436726,52,15.804606
162451.049343,52,15.813657
163861.355593,52,15.822546
163377.243733,52,15.831269
160412.802533,52,15.84001
158936.467872,52,15.848743
163068.24428,52,15.85745
164941.278583,52,15.866202
162225.32076,52,15.874905
164004.813353,52,15.883634
163406.26052,52,15.892401
157167.693659,52,15.90111
163705.789497,52,15.909846
162883.33669,52,15.918586
156862.003718,52,15.927326
162768.726036,52,15.936024
162354.268959,52,15.944723
160151.959386,52,15.953463
157278.031013,52,15.962167
165818.733722,52,15.970901
162914.994894,52,16.195832
161826.909056,52,16.205397
163022.633297,52,16.214645
160622.809123,52,16.224245
161264.651632,52,16.233546
163085.218725,52,16.242948
162938.144857,52,16.252222
156319.706264,52,16.261614
163874.347646,52,16.271001
158566.783347,52,16.280289
162457.866658,52,16.289737
164889.167719,52,16.299142
160531.555854,52,16.308256
161800.798447,52,16.317341
164072.925621,52,16.326379
159926.189009,52,16.335436
161900.810898,52,16.344448
157256.316449,52,16.353601
164148.243159,52,16.362703
161977.384472,52,16.371767
162259.782425,52,16.380834
156332.162635,52,16.38987
161385.100185,52,16.398587
161195.954055,52,16.407247
161585.635986,52,16.415943
161792.712726,52,16.424645
159334.943564,52,16.433352
159617.94113,52,16.442045
161187.766725,52,16.450768
162414.671432,52,16.459493
163441.966616,52,16.468191
156311.321692,52,16.476891
160363.186763,52,16.485589
160793.176906,52,16.494336
164417.33248,52,16.503016
163371.243203,52,16.511716
158921.048296,52,16.520407
161061.78196,52,16.5291
162748.269362,52,16.537777
153192.113583,52,16.759174
165435.467083,52,16.768749
162435.280853,52,16.77808
158487.302287,52,16.787446
162278.425668,52,16.796941
159195.208039,52,16.806408
161715.850753,52,16.815983
164587.201823,52,16.825421
165143.639073,52,16.83476
164662.37181,52,16.844188
167162.781002,52,16.853621
164866.028852,52,16.862825
161930.906036,52,16.872024
158463.818663,52,16.881195
160483.355861,52,16.890287
160427.019473,52,16.89931
156124.709598,52,16.908361
162396.806228,52,16.917418
166553.817538,52,16.926491
162789.73346,52,16.935545
161765.759245,52,16.944563
158863.191649,52,16.95359
165825.919593,52,16.96239
162370.986908,52,16.971106
164913.592751,52,16.979872
158301.798888,52,16.988589
162119.186699,52,16.997314
163645.655722,52,17.006033
164338.309787,52,17.014766
164086.974168,52,17.023462
164352.790774,52,17.032146
165374.67401,52,17.040825
166214.615796,52,17.049518
151574.282195,52,17.058217
165779.532706,52,17.066937
159983.099909,52,17.075634
163499.326139,52,17.084338
164386.78203,52,17.093055
163664.557368,52,17.101745
163190.537858,52,17.110452
163355.461013,52,17.32974
161968.869488,52,17.339119
157372.224717,52,17.348662
163528.173983,52,17.358088
156214.917811,52,17.36747
163257.011893,52,17.377107
165671.831469,52,17.386782
162762.894895,52,17.396206
162795.492177,52,17.405695
157040.892378,52,17.415004
164817.225324,52,17.424257
164086.426477,52,17.433421
160608.499345,52,17.442526
163133.002675,52,17.45159
167052.696922,52,17.460646
159120.749826,52,17.469713
165221.948956,52,17.478734
163119.202635,52,17.487748
159691.008316,52,17.496813
161615.922678,52,17.50586
163392.446276,52,17.514871
