#{"t_start": 1745835308.462683, "env_id": "None"}
r,l,t
142800.581624,52,27.367089
142247.048544,52,27.384214
142367.520528,52,27.402466
142015.536366,52,27.419832
142374.080495,52,27.437475
142404.118596,52,27.456272
142196.267622,52,27.473019
142329.674507,52,27.489468
142856.07645,52,27.504718
143221.837531,52,27.520227
142893.364766,52,27.536681
142903.395413,52,27.552692
142150.01645,52,27.569456
142759.0367,52,27.585377
142806.688737,52,27.600161
142624.603462,52,27.615692
142608.520425,52,27.632019
142139.006255,52,27.648011
142499.476077,52,27.66402
142277.141984,52,27.680522
142644.446836,52,27.698428
143535.002459,52,27.71561
142334.993477,52,27.734352
142069.352972,52,27.75169
142912.026484,52,27.768189
142582.148215,52,27.786781
142287.247042,52,27.802845
142267.713913,52,27.819599
142452.599947,52,27.834966
143093.502135,52,27.850688
142484.893816,52,27.867015
142569.654536,52,27.88215
143492.677893,52,27.898319
142864.015433,52,27.913189
141984.308256,52,27.927913
143399.226665,52,27.944281
142832.819741,52,27.959051
142417.864733,52,27.974585
142661.921719,52,27.989464
142897.75272,52,28.004779
142484.062838,52,28.020875
142217.238468,52,28.037126
142647.40584,52,28.053361
142335.412888,52,28.068854
142658.128383,52,28.084702
142088.054084,52,28.102563
142279.368137,52,28.117369
142798.79341,52,28.132699
142613.159503,52,28.147364
142269.45469,52,28.163283
142603.676197,52,28.178605
143336.974571,52,28.193449
141593.861616,52,28.20868
142720.29633,52,28.223304
142715.054678,52,28.238778
142794.84014,52,28.254593
142655.628976,52,28.273535
143020.814374,52,28.289215
141515.729419,52,28.30469
142796.816512,52,28.321721
141995.642993,52,28.33808
142585.897775,52,28.353447
142100.024896,52,28.370891
142874.602418,52,28.386426
142191.477043,52,28.402914
142324.916729,52,28.418641
142621.437837,52,28.433521
142859.932959,52,28.448779
142352.172311,52,28.463517
142671.476797,52,28.478192
142597.578084,52,28.4944
142689.619826,52,28.50993
142060.428424,52,28.526491
143093.895927,52,28.543275
141914.696271,52,28.559552
142566.243324,52,28.613344
142830.791871,52,28.674937
142192.335918,52,28.69584
142906.807093,52,28.713998
142220.266523,52,28.731003
142020.582667,52,28.748932
142577.624619,52,28.765974
141708.976049,52,28.78367
142839.139482,52,28.801625
142932.815277,52,28.818286
142056.048503,52,28.834991
142855.19939,52,28.851188
142451.275635,52,28.86735
142525.200658,52,28.882576
142809.68005,52,28.897595
142241.496038,52,28.913386
142169.408856,52,28.928431
141946.683992,52,28.943793
142860.574747,52,28.959433
142754.757227,52,28.974292
142166.416858,52,28.990151
141949.920251,52,29.006144
142833.098219,52,29.023245
142527.119862,52,29.039037
142458.07685,52,29.055113
142217.611893,52,29.071797
143375.26946,52,29.088145
141989.0022,52,29.105485
142298.493738,52,29.12079
143160.023117,52,29.135516
142185.559563,52,29.150818
142624.110754,52,29.165434
142004.315551,52,29.181198
141940.005085,52,29.195883
142060.272887,52,29.210623
142330.080435,52,29.225832
142237.559406,52,29.240346
142475.287675,52,29.256723
142671.724081,52,29.271704
142378.896404,52,29.286631
143290.517997,52,29.302002
142500.1652,52,29.317456
141681.336422,52,29.334476
142213.963839,52,29.349911
141901.799082,52,29.365389
142292.292184,52,29.381514
142543.597855,52,29.397885
142352.070231,52,29.413968
142463.896065,52,29.428732
142020.463923,52,29.443478
142871.927759,52,29.458819
142689.908458,52,29.473487
143128.425886,52,29.488718
142990.358505,52,29.503335
142362.147961,52,29.517947
141873.646396,52,29.533151
142917.915689,52,29.5487
142608.411989,52,29.563952
142828.039261,52,29.578594
141529.287525,52,29.593201
142008.922602,52,29.608786
142850.939175,52,29.624393
142348.341566,52,29.640744
142119.892854,52,29.655764
142374.695643,52,29.671196
142243.947464,52,29.686955
142423.357502,52,29.703083
141949.898735,52,29.718839
142581.369264,52,29.733651
142502.123748,52,29.748387
143555.457373,52,29.763625
142019.855334,52,29.778487
142975.753316,52,29.794004
142017.91174,52,29.808656
142755.688384,52,29.823259
142916.35296,52,29.839323
141819.660837,52,29.853915
143226.34289,52,29.86909
142664.994601,52,29.883672
142939.94431,52,29.898431
143056.838542,52,29.914315
142909.948355,52,29.930136
142751.040727,52,29.945904
142354.387529,52,29.961279
142881.866811,52,29.976389
142603.073576,52,29.993419
142630.824012,52,30.008662
142046.793088,52,30.024087
141602.517168,52,30.038791
141514.322994,52,30.053357
142364.069349,52,30.068581
142256.262054,52,30.083211
142458.88804,52,30.098709
142631.506634,52,30.113421
143303.045867,52,30.128046
143008.888882,52,30.144066
142996.602654,52,30.15862
142273.589026,52,30.173828
142176.648703,52,30.188505
142936.961114,52,30.20375
142431.13297,52,30.219803
142353.68406,52,30.234916
142476.489109,52,30.251116
142571.329507,52,30.266609
141934.782648,52,30.283085
142013.238329,52,30.299098
142667.498174,52,30.314062
142574.763519,52,30.329474
142706.662871,52,30.344594
142893.574863,52,30.359234
142837.884839,52,30.374447
142356.477073,52,30.389073
142952.493477,52,30.404293
142765.668921,52,30.418925
142873.566704,52,30.434496
142666.358457,52,30.449808
142201.219588,52,30.464436
142505.194314,52,30.479692
143033.467004,52,30.495089
142496.478187,52,30.51075
143349.659388,52,30.526834
142558.739587,52,30.542
142862.985215,52,30.557979
143094.24143,52,30.574154
142450.110687,52,30.589564
142274.928013,52,30.604921
142123.879597,52,30.619501
142457.840078,52,30.634653
142142.421188,52,30.649199
141703.90191,52,30.663713
142123.936311,52,30.678809
142667.827109,52,30.693281
142509.58582,52,30.708339
142138.750459,52,30.723829
142778.099992,52,30.738304
142758.198907,52,30.753393
142090.035573,52,30.767863
142665.032973,52,30.783611
143106.182734,52,30.799054
142839.763119,52,30.814951
142409.572304,52,30.831052
142821.293527,52,30.846506
142394.62013,52,30.862505
142466.950053,52,30.878767
143352.409857,52,30.893684
142969.983569,52,30.90922
142429.763684,52,30.923924
142367.172501,52,30.939179
142399.448273,52,30.953777
142554.145637,52,30.9684
142451.962817,52,30.983623
142194.288328,52,30.998305
141576.65151,52,31.014494
143022.888595,52,31.029198
142479.880952,52,31.04381
142725.618685,52,31.058998
142509.637375,52,31.073592
143288.669717,52,31.089417
142163.047146,52,31.105227
142140.664745,52,31.12069
143166.450488,52,31.136854
142514.088138,52,31.152239
142878.845807,52,31.169109
142531.737748,52,31.184444
142174.669219,52,31.199164
142430.299829,52,31.214615
141960.094824,52,31.229238
142917.514955,52,31.244474
142735.926079,52,31.2591
142027.757201,52,31.273739
142741.863774,52,31.289135
143420.78554,52,31.304873
141922.968307,52,31.320175
142372.275561,52,31.334859
142981.431522,52,31.349468
142891.840325,52,31.365319
141998.497336,52,31.380483
142348.166045,52,31.396583
142125.578867,52,31.412043
142967.790959,52,31.427475
142683.104492,52,31.44355
142503.922692,52,31.459993
143218.068248,52,31.475928
142518.997171,52,31.490743
142410.128039,52,31.505482
143126.283775,52,31.520672
142321.961553,52,31.535336
142368.300051,52,31.550494
142301.57138,52,31.565254
143075.178069,52,31.579848
142616.48322,52,31.595047
142590.87804,52,31.610683
142596.467539,52,31.625905
142305.185776,52,31.640511
142407.159866,52,31.655077
142923.591382,52,31.670604
142868.695695,52,31.686051
142830.405256,52,31.702035
142800.455872,52,31.71747
142274.573518,52,31.732874
143015.680255,52,31.749923
143145.845686,52,31.765244
143113.912585,52,31.78083
142251.605828,52,31.795798
143240.334354,52,31.810583
142422.313218,52,31.825939
142702.709174,52,31.840487
143211.413518,52,31.855809
142440.849406,52,31.870434
142256.852131,52,31.885023
142660.049655,52,31.901125
142559.123527,52,31.915901
143193.562348,52,31.931221
142059.865187,52,31.945948
142793.090669,52,31.961061
142921.085708,52,31.97706
142696.328643,52,31.992431
142732.362314,52,32.008568
142445.323379,52,32.023956
142139.271313,52,32.039394
143039.777942,52,32.055923
142796.281644,52,32.07064
141710.847668,52,32.085846
142697.477767,52,32.100458
143144.739379,52,32.115031
142004.911445,52,32.130241
142415.386709,52,32.14482
143250.643412,52,32.159994
142158.68656,52,32.174599
142475.230778,52,32.190167
141648.627786,52,32.205461
142993.998628,52,32.220071
142344.935499,52,32.235272
141915.055392,52,32.250244
142227.358765,52,32.265684
142092.523862,52,32.282139
142430.368246,52,32.297609
142604.263165,52,32.313692
143091.608208,52,32.329303
143176.545631,52,32.345449
141854.31519,52,32.361624
142564.565098,52,32.376287
143122.009229,52,32.391514
142521.861271,52,32.406108
141747.896316,52,32.420666
142717.827255,52,32.43586
143085.69344,52,32.450431
141916.21019,52,32.465598
141758.166695,52,32.481112
142859.557727,52,32.495752
142030.602718,52,32.510938
142846.251422,52,32.525501
142833.981059,52,32.541043
142223.477943,52,32.556558
142202.199738,52,32.572038
142441.250098,52,32.587909
143011.274131,52,32.603382
142433.814098,52,32.619349
142561.65641,52,32.636019
142046.645219,52,32.65086
142617.485006,52,32.666125
143292.755312,52,32.680765
142897.879444,52,32.69595
142655.236653,52,32.711184
141796.604563,52,32.726203
142725.761273,52,32.742028
141851.284347,52,32.757074
142560.990644,52,32.772387
142820.519028,52,32.788597
142499.642299,52,32.803449
142424.787706,52,32.82087
141874.542268,52,32.83633
141702.410697,52,32.852555
142777.488557,52,32.867901
143058.115846,52,32.883566
142990.698173,52,32.899728
142599.856511,52,32.915255
142267.965054,52,32.932041
142571.272587,52,32.947294
142651.564664,52,32.962047
143079.993319,52,32.977423
142382.680504,52,32.992373
142703.440253,52,33.007693
142215.179974,52,33.022342
142442.454163,52,33.036943
142193.955205,52,33.052276
142196.7535,52,33.066893
141458.206948,52,33.083108
142371.770004,52,33.097831
142454.126945,52,33.112477
142447.980635,52,33.127674
141989.988574,52,33.14252
143052.661028,52,33.158439
143066.597497,52,33.173777
142270.776905,52,33.189334
143415.660333,52,33.205373
142783.082753,52,33.221817
142498.933589,52,33.237711
142210.207802,52,33.252768
142122.920841,52,33.267796
142965.305121,52,33.283121
142524.410056,52,33.29785
142229.189887,52,33.313093
141986.327709,52,33.327765
142844.842121,52,33.342565
142429.124806,52,33.357791
142545.830593,52,33.373589
142666.726239,52,33.388795
142881.174906,52,33.403388
142100.671939,52,33.417955
142213.472665,52,33.433551
142295.884658,52,33.449207
142515.195861,52,33.465409
142280.006268,52,33.480562
142065.508597,52,33.49601
142167.566015,52,33.51205
142886.570759,52,33.528332
142401.967576,52,33.543769
143335.142821,52,33.558453
141682.389285,52,33.573045
143464.622819,52,33.588224
142375.980551,52,33.602797
142251.215903,52,33.618155
142526.580414,52,33.632877
142844.918473,52,33.647747
142354.372818,52,33.663895
142731.143972,52,33.678531
142548.781906,52,33.694121
142896.280569,52,33.708778
142498.541081,52,33.723994
143134.438668,52,33.739537
142678.917315,52,33.755426
142076.130995,52,33.771837
142711.408912,52,33.787786
142355.382344,52,33.803077
143412.602598,52,33.820267
142476.598922,52,33.8354
142356.054215,52,33.850727
142466.070144,52,33.865359
142514.982094,52,33.879986
142247.713124,52,33.895572
142884.247813,52,33.910239
143146.276917,52,33.925511
142239.593393,52,33.940141
142988.506905,52,33.954715
142503.161103,52,33.97088
142168.225485,52,33.985849
141855.214116,52,34.001992
142237.932087,52,34.017878
142726.374856,52,34.034112
142887.493275,52,34.053355
142127.505093,52,34.070973
142660.938969,52,34.089395
142430.046513,52,34.10668
142703.186522,52,34.125003
143132.373286,52,34.141997
142785.907126,52,34.158164
142183.455998,52,34.175383
142488.460678,52,34.191446
142035.781869,52,34.207716
143003.745091,52,34.224368
142037.42673,52,34.240524
142473.530231,52,34.257372
142291.524754,52,34.273162
142468.340229,52,34.289901
141554.894005,52,34.307001
142512.074209,52,34.32311
142800.499699,52,34.340258
142204.275383,52,34.357876
142766.20302,52,34.374973
142970.684878,52,34.393631
143279.809922,52,34.411372
142355.895959,52,34.429604
142824.199214,52,34.447171
142100.665312,52,34.462872
143296.232864,52,34.479573
143348.597242,52,34.495193
142791.000966,52,34.511259
142386.013603,52,34.527051
143215.653432,52,34.543053
141592.127398,52,34.559477
142049.156992,52,34.574475
141927.006708,52,34.590558
141930.8037,52,34.606503
142836.142891,52,34.621268
143529.800752,52,34.637502
143058.077282,52,34.653446
141914.662436,52,34.670692
141833.448693,52,34.687958
142722.060116,52,34.705842
142500.366959,52,34.724792
143135.021844,52,34.742829
141737.515594,52,34.760886
142306.018685,52,34.777268
141952.149886,52,34.792101
141799.123528,52,34.80797
141731.099005,52,34.822738
142564.467811,52,34.837998
142204.74097,52,34.852689
142800.279872,52,34.867802
142525.733684,52,34.884163
143057.969151,52,34.899616
142268.316708,52,34.916654
142563.685687,52,34.931748
141971.324631,52,34.94675
142623.997285,52,34.962101
142093.39337,52,34.996253
142208.237914,52,35.013735
142045.226572,52,35.029654
143236.023251,52,35.044899
142693.827823,52,35.061517
142086.509845,52,35.076418
142338.209224,52,35.093133
142689.233043,52,35.108076
142470.119413,52,35.122845
142640.358895,52,35.139195
142117.766939,52,35.154565
143630.986295,52,35.170499
141837.051484,52,35.186262
141948.347625,52,35.202172
142169.943761,52,35.219184
142262.338841,52,35.236686
141531.654349,52,35.25329
142385.416327,52,35.269691
142797.183769,52,35.285896
142101.175661,52,35.303786
143190.718056,52,35.321123
143095.80512,52,35.337606
141644.625709,52,35.353243
142355.289548,52,35.369458
142549.282636,52,35.38588
142210.739607,52,35.401971
141530.356885,52,35.417979
142767.876337,52,35.43285
142000.388674,52,35.447581
142215.305217,52,35.462914
143368.966706,52,35.477599
142290.163856,52,35.492904
142671.914974,52,35.507578
142778.389013,52,35.522176
142584.081919,52,35.537459
142641.89842,52,35.552913
142343.417114,52,35.568174
142480.663291,52,35.582764
142697.1828,52,35.597404
142158.940262,52,35.613444
142621.807786,52,35.629617
143304.653143,52,35.646409
142602.435875,52,35.66218
142660.450953,52,35.677709
142764.385366,52,35.69498
142574.614415,52,35.71005
141930.309619,52,35.725298
141922.043264,52,35.739949
142631.527358,52,35.754839
142438.321424,52,35.770574
142262.498724,52,35.785285
142609.448623,52,35.800483
143288.864163,52,35.815158
142720.499623,52,35.829768
142758.223752,52,35.850066
142655.591541,52,35.86552
142066.454557,52,35.880855
142902.128403,52,35.895446
142285.043527,52,35.911384
142987.157779,52,35.927522
142911.029619,52,35.943207
142046.770397,52,35.959409
142913.752207,52,35.974547
143199.444838,52,35.991211
142134.063637,52,36.009807
141807.738753,52,36.025381
142870.19748,52,36.041409
143096.54778,52,36.056168
142669.886421,52,36.07085
141221.817452,52,36.086442
142612.825009,52,36.101246
142335.907938,52,36.116687
141799.957577,52,36.131378
142679.38403,52,36.148817
143305.584012,52,36.166399
142100.818906,52,36.18154
142476.259623,52,36.197148
142245.485332,52,36.212937
142732.223866,52,36.22881
142625.929699,52,36.245252
142181.16843,52,36.260786
142566.868575,52,36.27722
142534.28049,52,36.292915
142412.551915,52,36.310247
141833.982706,52,36.327632
143099.515784,52,36.342454
142219.544438,52,36.357836
142235.280416,52,36.372492
141739.244294,52,36.387104
142539.716244,52,36.402406
143255.865913,52,36.417147
142343.276928,52,36.432806
143044.621749,52,36.448319
142200.583928,52,36.46388
142058.690306,52,36.48057
142131.526415,52,36.49661
142194.513133,52,36.51265
142498.213042,52,36.528362
142494.640506,52,36.544035
142768.237989,52,36.561155
142484.645594,52,36.577296
141836.875711,52,36.593618
142181.000204,52,36.609872
142622.366447,52,36.624621
142254.989261,52,36.641882
142629.117556,52,36.658519
143122.082604,52,36.674798
142585.244731,52,36.689688
142947.195851,52,36.704583
142363.639899,52,36.719847
142876.157706,52,36.734441
143160.284571,52,36.750217
141719.044454,52,36.76629
142537.656908,52,36.780903
142259.827724,52,36.796925
142965.679034,52,36.813071
141965.165067,52,36.830984
142497.253991,52,36.846764
143079.317372,52,36.862341
142242.368708,52,36.87836
142826.05101,52,36.893652
142280.151226,52,36.911701
142113.302858,52,36.926964
142926.626327,52,36.941671
142483.889812,52,36.956886
142884.847699,52,36.972466
142653.883319,52,36.989674
142982.029791,52,37.004802
142096.990575,52,37.020095
142442.18165,52,37.035541
142701.196597,52,37.05024
141985.330236,52,37.066955
142500.295079,52,37.082129
142650.019094,52,37.096956
142682.507621,52,37.11252
142926.797294,52,37.127457
142650.571698,52,37.144811
142362.485903,52,37.160846
142991.622348,52,37.176386
142593.815473,52,37.192622
142962.000494,52,37.209578
141923.359658,52,37.226108
141840.532033,52,37.242446
142916.054837,52,37.257324
142766.013612,52,37.272697
142174.976448,52,37.287329
143192.328637,52,37.302595
142405.068341,52,37.3175
142401.677904,52,37.332463
142459.743272,52,37.348024
143040.89791,52,37.364085
142384.202805,52,37.379414
142551.156899,52,37.394118
142527.979181,52,37.408795
142622.893659,52,37.424615
142464.467894,52,37.440528
141947.838327,52,37.45698
142648.820989,52,37.472632
142365.103762,52,37.48815
143003.364592,52,37.50477
142767.994666,52,37.522262
142627.553661,52,37.538397
142262.02308,52,37.553451
143077.436333,52,37.568361
142809.436621,52,37.583922
142593.380955,52,37.598651
143032.845822,52,37.614623
142183.349625,52,37.629553
142471.474451,52,37.644468
142733.46001,52,37.664537
142695.882894,52,37.683463
141609.149127,52,37.699993
142396.022812,52,37.71586
142529.260584,52,37.731807
142823.910018,52,37.748282
142944.517681,52,37.764923
142311.125868,52,37.78233
142872.670801,52,37.797541
142260.067817,52,37.812818
141949.914796,52,37.829224
142383.991894,52,37.843872
142088.125635,52,37.859232
142760.39171,52,37.874026
142768.016834,52,37.888694
142356.909316,52,37.904411
142479.281457,52,37.919477
142483.505152,52,37.934855
142386.6426,52,37.949539
142378.362102,52,37.964177
142658.355491,52,37.982363
142994.122572,52,37.998801
142765.734937,52,38.015313
142886.788238,52,38.030495
142358.303059,52,38.046089
143088.044413,52,38.06267
142478.497056,52,38.078496
141917.101698,52,38.094999
142316.48446,52,38.110551
142661.492448,52,38.128049
142295.706175,52,38.145369
142553.343774,52,38.161143
142392.451259,52,38.176891
142539.471999,52,38.191822
141888.345836,52,38.206565
142003.338719,52,38.221851
142486.05668,52,38.236827
142794.850235,52,38.252277
142589.325856,52,38.267002
142217.686832,52,38.283326
142970.21888,52,38.299066
141987.418759,52,38.313788
142195.575424,52,38.329612
142739.43662,52,38.346047
142408.319555,52,38.362197
143330.372335,52,38.378692
142361.931712,52,38.394137
141861.60429,52,38.409484
142950.432284,52,38.425043
142857.069486,52,38.440083
142675.630335,52,38.455624
142191.389182,52,38.470549
142362.275686,52,38.485806
142386.25607,52,38.500629
142917.773772,52,38.515234
142011.051254,52,38.530418
142777.009602,52,38.545004
142096.081449,52,38.560164
142496.504175,52,38.57577
142409.687006,52,38.591636
143470.137942,52,38.60848
142650.265974,52,38.624211
142176.27989,52,38.640747
142301.949883,52,38.656472
142111.661123,52,38.672116
142347.841998,52,38.68846
142815.71022,52,38.704327
142135.048867,52,38.720607
142543.772008,52,38.736817
142694.597183,52,38.751906
141616.489825,52,38.767267
142453.478698,52,38.781893
142806.268848,52,38.797084
142333.555198,52,38.811719
142750.74534,52,38.826315
142384.63898,52,38.841548
142393.244872,52,38.856118
142700.156442,52,38.872649
142179.289257,52,38.889407
141785.693875,52,38.975567
142186.98299,52,39.021198
142183.508518,52,39.057668
142449.996481,52,39.077034
141665.399433,52,39.093871
143060.570903,52,39.111491
142971.401247,52,39.129948
143191.854808,52,39.146306
142927.773286,52,39.166878
141906.840226,52,39.184286
141926.391448,52,39.200384
142391.768268,52,39.217232
141942.662971,52,39.233222
142595.435666,52,39.249128
142843.18975,52,39.264185
142991.294466,52,39.279158
142589.020131,52,39.303134
142521.380077,52,39.321229
142149.612584,52,39.337527
142575.903901,52,39.353371
142744.882888,52,39.372036
142305.206328,52,39.392396
142441.538146,52,39.409449
142787.427981,52,39.426944
142319.9779,52,39.445215
142668.362807,52,39.462183
142484.086637,52,39.479177
142763.65854,52,39.495204
142313.744721,52,39.511137
141948.879973,52,39.525956
142219.314276,52,39.540528
142574.284914,52,39.555781
142654.82859,52,39.570552
141834.922095,52,39.585824
141884.459319,52,39.600959
142520.980334,52,39.61636
142794.826431,52,39.631569
142495.527351,52,39.648086
142402.865631,52,39.664397
142375.039754,52,39.680245
142536.680329,52,39.695459
142234.302884,52,39.711842
142562.756211,52,39.727286
142580.024221,52,39.743698
141430.142033,52,39.759034
142641.257596,52,39.774291
142400.848726,52,39.791207
143104.51282,52,39.806599
142379.196301,52,39.82198
142104.777969,52,39.836595
142485.792386,52,39.851328
141909.355722,52,39.866705
142674.113869,52,39.881279
142944.977813,52,39.896441
142547.847146,52,39.911004
141923.548861,52,39.925525
142116.538385,52,39.941662
142903.941743,52,39.956221
142167.068119,52,39.971714
142044.475701,52,39.986785
142177.584057,52,40.00224
142927.620249,52,40.018525
142713.954761,52,40.034037
142623.471635,52,40.050367
142631.861616,52,40.066705
142226.838567,52,40.082919
142340.227704,52,40.100717
141787.097796,52,40.117024
142885.157621,52,40.133641
142034.11647,52,40.150134
141705.040723,52,40.166126
142114.889375,52,40.182287
141817.348553,52,40.197994
141733.780779,52,40.213971
142482.800973,52,40.229451
142693.971837,52,40.245618
142483.416899,52,40.262009
142533.175821,52,40.277356
141990.494901,52,40.292746
142872.765979,52,40.307777
142115.725855,52,40.323455
142462.939785,52,40.339747
141930.876618,52,40.35525
141798.503223,52,40.371312
142694.489137,52,40.386807
143248.958852,52,40.403701
142506.902551,52,40.419268
142657.230751,52,40.434324
142555.961125,52,40.449717
142031.720421,52,40.465325
142232.717747,52,40.480199
141986.762237,52,40.49588
142445.713241,52,40.510677
142587.234817,52,40.526211
142692.62331,52,40.542162
142182.004678,52,40.557257
142429.371266,52,40.572922
142397.993687,52,40.587597
142710.401489,52,40.603225
142509.484139,52,40.618311
143165.184435,52,40.634036
142953.476159,52,40.650262
143022.082614,52,40.665859
143528.654006,52,40.681999
143061.863855,52,40.69855
142845.69761,52,40.713492
142972.571877,52,40.728831
141226.833518,52,40.743443
141839.771587,52,40.758667
143052.912663,52,40.773279
143279.858226,52,40.787847
142377.477958,52,40.80301
142185.424225,52,40.817602
142870.372939,52,40.832749
142577.172022,52,40.84849
142082.450219,52,40.863165
142804.008134,52,40.87841
142786.238191,52,40.893003
142737.618941,52,40.908875
142487.546841,52,40.92412
142724.000696,52,40.940029
142392.304299,52,40.956039
142397.606137,52,40.971522
143019.480196,52,40.989157
142442.468118,52,41.004738
142230.798542,52,41.020022
142589.282443,52,41.036123
142692.674533,52,41.0514
142424.502588,52,41.066832
142737.615083,52,41.081526
141726.029987,52,41.096389
143385.512039,52,41.112028
142924.544853,52,41.126768
142527.916885,52,41.142907
143207.898198,52,41.157524
142351.779072,52,41.17205
142834.015398,52,41.187148
142583.951006,52,41.202525
141796.535937,52,41.218484
142457.622269,52,41.233672
142534.735073,52,41.248982
142141.312094,52,41.264985
143056.289462,52,41.281303
142866.865259,52,41.297091
141920.279261,52,41.311752
142869.532,52,41.326316
143276.603586,52,41.341439
142898.565849,52,41.356169
142453.193904,52,41.371414
143106.032961,52,41.386056
142454.410126,52,41.400595
142491.929102,52,41.415753
142827.316864,52,41.431167
142716.666426,52,41.44656
142637.421825,52,41.461253
142518.203793,52,41.475983
142746.052059,52,41.491767
142554.81134,52,41.506911
142199.91591,52,41.523019
143124.793699,52,41.538274
142477.667117,52,41.553562
142244.17277,52,41.569659
142270.802797,52,41.585927
142453.545432,52,41.601818
142378.699933,52,41.616523
141779.474174,52,41.631168
142571.643134,52,41.646365
143277.666972,52,41.661163
141998.212298,52,41.676421
141960.306494,52,41.691042
142315.410775,52,41.705657
142703.560367,52,41.721861
142820.863891,52,41.736553
142996.801249,52,41.751893
142771.515316,52,41.766576
142014.647091,52,41.781162
142683.452224,52,41.796838
142245.222743,52,41.812187
142915.08092,52,41.828079
142141.889561,52,41.8433
142501.022531,52,41.858825
142600.748219,52,41.875956
142399.118371,52,41.891226
143053.05508,52,41.906497
142608.716098,52,41.921154
142110.911932,52,41.935775
142614.634895,52,41.951012
142912.188594,52,41.96559
143473.943687,52,41.980755
142350.879465,52,41.995884
143164.235717,52,42.01087
142161.859373,52,42.02723
142764.922868,52,42.042777
142579.213408,52,42.058466
142554.120093,52,42.073648
142864.575385,52,42.088805
142866.243045,52,42.105071
142073.095562,52,42.120662
143145.61338,52,42.137275
143546.839768,52,42.152698
143228.013115,52,42.169157
142911.311323,52,42.185095
142176.023916,52,42.200018
141915.724978,52,42.215269
142259.280573,52,42.229928
141542.715822,52,42.244517
142112.051062,52,42.259686
142853.300763,52,42.274279
142242.778724,52,42.289714
142647.490458,52,42.304393
142510.125328,52,42.319943
142112.269759,52,42.335789
141720.068715,52,42.351274
142983.242112,52,42.36739
142141.772951,52,42.383349
142439.274535,52,42.39949
141893.615147,52,42.416036
142618.301031,52,42.433091
142582.126519,52,42.45096
142452.467696,52,42.469934
142589.070536,52,42.486644
141794.420111,52,42.502975
141633.906664,52,42.519329
142619.012093,52,42.536485
141532.584582,52,42.553012
141895.000222,52,42.569193
142371.859388,52,42.586146
142327.887632,52,42.602149
142200.88135,52,42.618682
142237.059656,52,42.635152
142296.318122,52,42.650623
142336.0766,52,42.666541
142560.99463,52,42.681985
142428.793891,52,42.698319
142831.73341,52,42.714526
142394.732963,52,42.730578
142724.548667,52,42.748605
142736.347746,52,42.766425
142608.669615,52,42.784652
142562.895548,52,42.801707
143022.622562,52,42.817694
142136.817315,52,42.834167
142860.569026,52,42.850488
142317.890129,52,42.867349
142100.580018,52,42.88363
142985.114615,52,42.898754
142120.227124,52,42.914723
142828.51684,52,42.930021
143113.265672,52,42.947323
141815.065448,52,42.962845
142641.365575,52,42.978416
142447.100072,52,42.994362
142918.372368,52,43.010638
142605.573163,52,43.029065
143008.188121,52,43.0467
141111.343419,52,43.065101
142476.560978,52,43.084268
142299.96927,52,43.102178
142292.521363,52,43.120052
142341.976028,52,43.137501
142153.056219,52,43.154297
142767.474113,52,43.171925
143047.576998,52,43.188776
143278.68419,52,43.206173
142208.916857,52,43.222646
142675.005939,52,43.239292
143206.937513,52,43.257659
142819.306876,52,43.275214
142958.10869,52,43.292092
142063.38106,52,43.307039
141822.867606,52,43.322621
142533.374416,52,43.339007
142833.812851,52,43.355681
142214.579074,52,43.372244
142576.93161,52,43.387718
142265.365758,52,43.403535
142170.771818,52,43.420092
142460.244091,52,43.436758
142234.858933,52,43.453893
142339.181872,52,43.469504
141618.853788,52,43.485607
142974.230113,52,43.502915
141809.773604,52,43.518463
142244.154874,52,43.535156
142747.329803,52,43.55143
142594.571849,52,43.567569
142314.738829,52,43.583898
142863.871032,52,43.600005
142973.493504,52,43.616351
142861.46681,52,43.632017
142344.873317,52,43.647655
143364.264153,52,43.665739
142360.490847,52,43.683045
142888.932456,52,43.702186
142718.23862,52,43.719178
142403.290099,52,43.735858
143311.04204,52,43.752956
142737.563089,52,43.767948
142333.826853,52,43.783341
143068.499376,52,43.798078
142542.032314,52,43.812732
142104.563503,52,43.82818
143550.10868,52,43.843678
142326.97875,52,43.859236
141917.366598,52,43.873914
142659.11374,52,43.888599
142179.453821,52,43.906138
142334.929266,52,43.921448
141935.448555,52,43.936783
142937.074125,52,43.95146
142428.259925,52,43.967768
142135.786954,52,43.984481
142658.215461,52,44.000265
142976.267059,52,44.016407
142202.652428,52,44.031919
142282.297709,52,44.047445
142631.620447,52,44.069345
142153.922794,52,44.084758
143082.240332,52,44.100147
142814.740826,52,44.116103
142141.242236,52,44.130923
142330.203888,52,44.146234
142459.509568,52,44.161523
142731.65796,52,44.177902
141724.725301,52,44.19516
141671.499286,52,44.212311
142042.611724,52,44.228906
142478.321829,52,44.244234
142658.170461,52,44.260487
142793.122532,52,44.276561
142313.858622,52,44.293347
142410.875333,52,44.312373
142776.051704,52,44.330569
142482.041192,52,44.34956
142938.029005,52,44.383791
142203.082742,52,44.4333
142265.452492,52,44.470595
142415.749366,52,44.512029
141916.667463,52,44.564066
142029.031783,52,44.60103
141911.838566,52,44.621582
141764.434959,52,44.640116
142325.527782,52,44.656576
141476.44087,52,44.673371
141830.312194,52,44.690833
