#{"t_start": 1745774387.514453, "env_id": "None"}
r,l,t
188982.703306,50,242.151793
181706.654196,50,242.163826
185468.147155,50,242.174959
153379.929118,50,242.186383
186122.853392,50,242.197506
187386.09967,50,242.209465
190933.001923,50,242.220505
181951.212287,50,242.231905
161926.324135,50,242.242989
189323.77994,50,242.255021
179857.253563,50,242.266071
180215.127945,50,242.277862
185257.935714,50,242.289633
183403.305181,50,242.302283
182964.472971,50,242.313848
151225.066445,50,242.325858
186573.631041,50,242.337328
169892.922429,50,242.349599
185252.967181,50,242.361256
187037.981453,50,242.373268
181924.382102,50,242.384669
181254.778615,50,242.396923
188364.090373,50,242.408673
184188.197326,50,242.420534
185343.098613,50,242.432257
161128.390397,50,242.444758
186319.956686,50,242.456566
186557.89289,50,242.468319
186292.768873,50,242.479785
175047.891912,50,242.491934
189566.342228,50,242.503429
181876.568419,50,242.515586
180524.663774,50,242.527379
183497.239462,50,242.539903
182323.1778,50,242.551564
178562.568124,50,242.563416
164652.932393,50,242.574971
148219.885412,50,242.587072
162323.507624,50,242.598653
164460.090064,50,242.610342
181970.334894,50,242.621574
181006.746235,50,242.633634
176304.606247,50,242.644679
173375.970612,50,242.656139
174292.701974,50,242.667216
170775.887,50,242.679291
178543.457067,50,242.690375
179669.582569,50,242.702741
182501.228646,50,242.714396
175806.025778,50,242.726616
179734.441001,50,242.737758
184290.544306,50,242.749877
184185.613907,50,242.761484
183171.754086,50,242.773793
182589.785446,50,242.785248
185371.999906,50,242.797258
188994.116744,50,242.808793
179794.957117,50,242.820978
179340.393904,50,242.83248
184857.131332,50,242.84419
187182.280448,50,242.855323
180695.549942,50,242.867443
178182.170797,50,242.878453
186801.398793,50,242.889895
185299.174664,50,242.90077
179845.909411,50,242.912665
179156.019775,50,242.924431
181847.557822,50,242.935986
178796.383991,50,242.947483
185613.216252,50,242.960085
183314.938077,50,242.971392
177583.468756,50,242.983409
173224.242647,50,242.995707
177436.451314,50,243.009079
186364.699022,50,243.02201
174076.848301,50,243.035082
181991.900252,50,243.047009
180555.003249,50,243.059896
178804.59287,50,243.07184
182985.111278,50,243.083437
